Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
9, eco6, 6, 936093, -0.9, 462.7, 2411.6, 32.9, 9.2, 5.5, 52.3, 6.1, 58.5, 1.2, 11.4, 6.8, 1122.3, 220.9, 313.6, 70.4, 4.7, 10, 2.5, 7, 80.5, 18.5, 7.4, 356.4, 0.3, 0.1, 2.8, 2, 0.8, 0.4, 0, 0.2, 0, 0.2, 1.1, 1.9, 0.2, 42.2, 0, 0, 0, -0.1, 0.1, 0.7, -0.3, 0, 0.06, 0.63, 0.31, 0, 0, 0.1, 0.1, 52.1, 1.66, 0, 
9, eco7, 7, 521671, 404.7, 1552.9, 28808.3, 43, 11.7, 7.7, 362.3, 6.48, 155.1, 7.4, 14.2, 8.8, 13525.8, 2435.2, 3005.8, 432.4, 7.3, 13.7, 4.4, 9, 888.3, 124.2, 71.4, 469, 0.4, 0.2, 35.3, 28.7, 7.8, 4.8, 0, 0.4, 0, 0.3, 3.7, 9.9, 1.2, 55.8, 0, 0, 0, -0.1, 0.3, 4.1, -4.5, 0, 0.07, 7, 0.65, 1.4, 0, 0.3, 0.1, 77.9, 1.75, 0, 
9, eco8, 8, 580739, 11.3, 549.2, 2181.3, 14.6, 4.1, 2.8, 36.4, 8.32, 72.6, 1.2, 5.2, 3.1, 1020.2, 202, 209.7, 49.3, 2.4, 5, 1.3, 3.4, 59.7, 19.1, 6.7, 463.8, 0.1, 0.1, 2.6, 2.1, 0.5, 0.4, 0, 0.1, 0, 0.1, 0.9, 2.1, 0.2, 55, 0, 0, 0, 0, 0.1, 0.7, -0.2, 0, 0.04, 0.31, 0.21, 0, 0, 0, 0, 66.8, 2.23, 0, 
9, eco9, 9, 336263, -6.9, 318.8, 1277.3, 27.3, 7.6, 6.1, 33.5, 3.71, 38.4, 0.8, 12, 7.2, 588.6, 117.1, 346, 66, 5.7, 11.6, 3.1, 8.9, 64.3, 13.5, 5.3, 235.7, 0.3, 0.1, 1.5, 0.4, 0.9, 0.2, 0, 0.3, 0, 0.2, 1.2, 1.4, 0.2, 28, 0, 0, 0, -0.1, 0.1, 0.5, -0.2, 0, 0.12, 1.38, 0.5, 0, 0, 0, 0.1, 35, 1.02, 0, 
9, eco10, 10, 254883, 1612.5, 4147.9, 128476.5, 48.6, 11.7, 8.4, 1519.8, 3.68, 383.3, 25, 31.3, 21.4, 60350.4, 7611.7, 10070, 1166.4, 8, 10.8, 5.5, 8.2, 3222.4, 351.7, 233.7, 340.1, 0.9, 0.5, 167.2, 87.4, 27.2, 13.6, 0, 0.3, 0, 0.3, 9.9, 28.5, 3, 40.7, 0, 0, 0, 0, 0.8, 15.5, -19, 0, 0.07, 20.32, 1.38, 1, 0, 0.4, 0.1, 86.6, 0.97, 0, 
10, eco1, 1, 472775, 132.6, 1036, 10748.5, 43.5, 12, 8.7, 153.1, 4.69, 94.6, 3.4, 17.7, 10.8, 5034.4, 839.1, 1639.9, 231.5, 7.8, 15.5, 4.6, 11.5, 493.7, 63.6, 42.1, 436.5, 0.5, 0.2, 13.1, 9.1, 4.2, 2.2, 0, 0.4, 0, 0.3, 2.6, 5, 0.6, 51.6, 0, 0, 0, -0.1, 0.2, 2.1, -2, 0, 0.05, 1.55, 0.24, 1.6, 0, 0.2, 0.1, 65.3, 1.27, 0, 
10, eco2, 2, 369410, 3.3, 160.2, 910.4, 9.1, 2.6, 3.1, 17.6, 2.31, 19.1, 0.4, 5.5, 3.3, 422.9, 84.6, 278, 51.6, 4.6, 9.1, 2.2, 6.3, 47.4, 6.8, 3.4, 102.6, 0.1, 0.1, 1.1, 0.3, 0.7, 0.2, 0, 0.2, 0, 0.2, 1, 0.7, 0.1, 12.2, 0, 0, 0, 0, 0, 0.2, -0.1, 0, 0.01, 0.03, 0.01, 0.3, 0, 0, 0, 16.7, 0.62, 0, 
10, eco3, 3, 292243, 231, 1601.9, 15844, 48.3, 13.2, 10.3, 220, 10.48, 168.4, 6.5, 16.5, 10, 7431.1, 1400.8, 1382.6, 255.2, 7.7, 14.6, 5, 10.7, 611.7, 95.2, 45.7, 849.4, 0.4, 0.2, 19.8, 16.4, 3.7, 2.6, 0, 0.4, 0, 0.4, 3.3, 9.1, 1, 100.6, 0, -0.1, 0, -0.1, 0.3, 3.8, -3.6, 0, 0.03, 0.15, 0.1, 1.6, 0, 0.2, 0.1, 125.3, 2.78, 0, 
10, eco4, 4, 482063, 629.9, 2198.9, 40511.7, 58.8, 16.2, 13.2, 518.8, 5.03, 182.8, 13.7, 22.2, 13.6, 19019, 3346.6, 3460.9, 549.4, 10.7, 20.8, 6.8, 14.8, 1515.7, 194, 105, 384.2, 0.6, 0.3, 50.8, 39.7, 9.1, 6, 0.1, 0.6, 0, 0.5, 5.7, 16.4, 2, 45.9, 0, -0.1, 0, -0.1, 0.5, 8, -8.2, 0, 0.04, 1.8, 0.15, 6.5, 0, 0.4, 0.1, 76.2, 1.24, 0, 
10, eco5, 5, 279971, 2094.7, 5680.7, 120482.4, 56.5, 14.6, 11.7, 1464, 3.7, 419, 34.2, 26.3, 17.4, 56598.2, 8632.7, 12282.5, 1561.3, 11.4, 18.5, 9, 14, 4428.2, 533.4, 361.8, 357.3, 0.7, 0.4, 151.4, 105.7, 32.8, 19.2, 0.1, 0.6, 0, 0.6, 13.5, 41.6, 5.5, 43.1, 0, -0.1, 0, 0, 1, 19.7, -23.6, 0, 0.05, 4.85, 0.4, 56.7, 0.2, 0.5, 0.1, 108.7, 0.85, 0, 
10, eco6, 6, 936093, 5.8, 472, 2349, 25.4, 7.1, 5.9, 46.5, 5.02, 57.3, 1.1, 10.8, 6.5, 1093.7, 215.3, 327.8, 74.3, 5, 10.7, 2.7, 7.4, 90.5, 17.7, 7.3, 356.5, 0.3, 0.1, 2.8, 1.9, 0.8, 0.4, 0, 0.2, 0, 0.2, 1.2, 1.8, 0.2, 42.2, 0, 0, 0, -0.1, 0.1, 0.7, -0.4, 0, 0.03, 0.15, 0.06, 0, 0, 0.1, 0.1, 50.9, 1.34, 0, 
10, eco7, 7, 521671, 367.4, 1691.7, 27113.6, 25.7, 6.9, 7.5, 334.3, 5.53, 152.6, 7, 12.4, 7.8, 12731.9, 2287.7, 3340.2, 454.4, 7.6, 14.2, 4.5, 9.3, 1015.8, 131.2, 75, 469.7, 0.4, 0.2, 33.2, 26.9, 8.7, 5, 0, 0.4, 0, 0.3, 4.1, 10.6, 1.3, 55.9, 0, 0, 0, 0, 0.2, 4, -4.2, 0, 0.03, 2.93, 0.19, 5.1, 0, 0.2, 0.1, 78.2, 1.44, 0, 
10, eco8, 8, 580739, 10.6, 554, 2127.7, 13.7, 3.8, 2.9, 35.1, 6.87, 70.8, 1, 5.2, 3.1, 995.1, 197, 220.6, 52.1, 2.5, 5.3, 1.4, 3.6, 66.6, 17.2, 6.3, 463.8, 0.1, 0.1, 2.5, 2.1, 0.6, 0.4, 0, 0.1, 0, 0.1, 0.9, 1.8, 0.2, 55, 0, 0, 0, 0, 0.1, 0.6, -0.3, 0, 0.02, 0.14, 0.06, 0, 0, 0, 0, 65.1, 1.84, 0, 
10, eco9, 9, 336263, -17.7, 326.3, 1247.7, 34.4, 9.6, 6, 38.5, 3.06, 37.8, 0.7, 13, 7.8, 574, 114.2, 364.5, 71.3, 6.1, 12.5, 3.3, 9.5, 72.6, 12.6, 5.4, 235.7, 0.3, 0.2, 1.4, 0.4, 0.9, 0.2, 0, 0.3, 0, 0.3, 1.3, 1.2, 0.2, 28, 0, 0, 0, 0, 0.1, 0.5, -0.2, 0, 0.05, 0.47, 0.14, 0.1, 0, 0, 0, 34.3, 0.82, 0, 
10, eco10, 10, 254883, 1205.4, 4577.4, 123151.9, 42.7, 10.1, 8.4, 1453.4, 3.98, 380, 21.5, 32.5, 22.3, 57850.9, 7248.5, 11060.1, 1229.4, 8.9, 11.4, 6.1, 8.9, 3618.7, 369, 247.9, 341.7, 0.9, 0.5, 160.6, 82.8, 29.7, 14.4, 0, 0.3, 0, 0.3, 11, 30.9, 3.4, 41, 0, 0, 0, 0, 0.6, 14, -15.6, 0, 0.03, 5.84, 0.35, 18.7, 0.1, 0.4, 0.1, 91.1, 0.91, 0, 
11, eco1, 1, 472775, 137.7, 1096.3, 10199.2, 41.5, 11.4, 8.6, 145.4, 3.86, 93.3, 3.4, 17.3, 10.6, 4776.3, 793.9, 1711, 239.9, 8.1, 16.3, 4.9, 12.1, 550.2, 65.5, 43.9, 436.8, 0.4, 0.2, 12.5, 8.6, 4.4, 2.2, 0, 0.4, 0, 0.4, 2.8, 5.2, 0.6, 51.6, 0, 0, 0, -0.1, 0.2, 2.1, -2.1, 0, 0.05, 1.58, 0.21, 1.9, 0, 0.2, 0.1, 65, 1.04, 0, 
11, eco2, 2, 369410, 3.5, 165.3, 868.8, 8.8, 2.5, 2.5, 16.9, 1.92, 18.6, 0.4, 4.6, 2.8, 404.2, 80.8, 289.4, 53.6, 4.5, 9.3, 2.1, 6.4, 52.4, 6.9, 3.5, 102.6, 0.1, 0.1, 1, 0.2, 0.7, 0.2, 0, 0.2, 0, 0.2, 1, 0.7, 0.1, 12.2, 0, 0, 0, 0, 0, 0.2, -0.1, 0, 0.01, 0.03, 0.01, 0.2, 0, 0, 0, 16.3, 0.51, 0, 
11, eco3, 3, 292243, 214.8, 1671.4, 15204, 47.4, 13, 10.4, 211.8, 8.76, 166.1, 5.9, 16.5, 10, 7130.3, 1344.2, 1426.1, 261.8, 8.1, 15.2, 5.2, 11.1, 676, 97.6, 47.7, 850.1, 0.4, 0.2, 19, 15.7, 3.8, 2.6, 0, 0.4, 0, 0.4, 3.5, 9.4, 1.1, 100.7, 0, -0.1, 0, -0.1, 0.3, 3.5, -3.4, 0, 0.03, 0.14, 0.08, 2.3, 0, 0.2, 0.1, 124.2, 2.32, 0, 
11, eco4, 4, 482063, 569, 2347.3, 39194.6, 57.9, 15.9, 13.1, 502.3, 5.05, 181.3, 12.9, 22, 13.4, 18400, 3236.2, 3441.1, 552.8, 11.1, 21.6, 7, 15, 1657.1, 197.9, 106.7, 385.6, 0.6, 0.3, 49.2, 38.4, 9.1, 6.1, 0.1, 0.6, 0, 0.5, 6.2, 17.2, 2.1, 46.1, 0, -0.1, 0, -0.1, 0.5, 7.8, -7.7, 0, 0.04, 1.93, 0.15, 2.3, 0, 0.4, 0.1, 77.8, 1.23, 0, 
11, eco5, 5, 279971, 2003.8, 6294.5, 116880.9, 57.7, 14.9, 12.6, 1419.5, 4.89, 417.2, 36.3, 28, 18.6, 54903.2, 8366.4, 11599.1, 1534.8, 11.9, 19.2, 9.1, 14.1, 5006.5, 561.5, 365.6, 361, 0.8, 0.5, 146.8, 102.5, 30.9, 18.9, 0.1, 0.6, 0, 0.6, 15.2, 45.7, 6.1, 43.7, 0, -0.1, 0, 0, 1.2, 21.6, -24, 0, 0.05, 5.07, 0.44, 5, 0, 0.5, 0.2, 116.8, 1.07, 0, 
11, eco6, 6, 936093, 5.4, 481.6, 2277.7, 24.8, 6.9, 5.6, 45.3, 4.11, 56.3, 1, 10.3, 6.2, 1060.7, 208.8, 346.5, 78.3, 5.2, 11.2, 2.8, 7.7, 100.1, 17.4, 7.5, 356.5, 0.2, 0.1, 2.7, 1.9, 0.9, 0.5, 0, 0.3, 0, 0.2, 1.2, 1.7, 0.2, 42.2, 0, 0, 0, 0, 0.1, 0.6, -0.4, 0, 0.03, 0.14, 0.05, 0.2, 0, 0.1, 0.1, 50, 1.1, 0, 
11, eco7, 7, 521671, 370.3, 1823.2, 25877.6, 24.9, 6.7, 6.7, 319.7, 4.8, 150.7, 7.1, 11.4, 7.2, 12152, 2181.4, 3465.2, 466.9, 7.7, 14.4, 4.6, 9.3, 1137, 137.2, 78.6, 470.4, 0.4, 0.2, 31.7, 25.7, 9, 5.2, 0, 0.4, 0, 0.3, 4.4, 11.3, 1.4, 56, 0, 0, 0, 0, 0.3, 4.1, -4.4, 0, 0.03, 3.05, 0.19, 3.1, 0, 0.2, 0.1, 78.7, 1.24, 0, 
11, eco8, 8, 580739, 9.3, 559.2, 2076, 13.3, 3.7, 2.9, 34.2, 5.65, 69.4, 0.8, 5.2, 3.1, 970.8, 192.2, 231.4, 54.9, 2.7, 5.7, 1.5, 3.8, 73, 16, 6.3, 463.9, 0.1, 0.1, 2.4, 2, 0.6, 0.4, 0, 0.1, 0, 0.1, 0.9, 1.7, 0.2, 55, 0, 0, 0, 0, 0.1, 0.5, -0.3, 0, 0.02, 0.12, 0.05, 0, 0, 0, 0, 63.7, 1.51, 0, 
11, eco9, 9, 336263, -16.3, 334.6, 1202.5, 34, 9.5, 6.2, 37.4, 2.54, 37.3, 0.7, 13.4, 8.1, 552.3, 109.9, 388.4, 76.4, 6.5, 13.5, 3.5, 10.2, 81.1, 12, 5.7, 235.8, 0.3, 0.2, 1.4, 0.4, 1, 0.2, 0, 0.3, 0, 0.3, 1.3, 1.1, 0.1, 28.1, 0, 0, 0, 0, 0.1, 0.4, -0.2, 0, 0.05, 0.43, 0.12, 0.3, 0, 0, 0.1, 33.8, 0.68, 0, 
11, eco10, 10, 254883, 1230.5, 4997.7, 119276.6, 42.9, 10.1, 8.4, 1407.9, 4.43, 377.9, 22.5, 33.3, 22.9, 56028.8, 7001.6, 11365.3, 1264.5, 9.6, 12.1, 6.5, 9.4, 4007.3, 386.2, 260.8, 343.4, 0.9, 0.5, 155.7, 79.8, 30.6, 14.8, 0, 0.4, 0, 0.4, 12.1, 33.3, 3.7, 41.3, 0, 0, 0, 0, 0.7, 14.8, -16.1, 0, 0.03, 6.12, 0.37, 7.7, 0, 0.4, 0.1, 95.6, 0.99, 0, 
12, eco1, 1, 472775, 169.3, 1160.7, 9804.3, 39.5, 10.9, 8.3, 138.7, 3.23, 92.3, 3.8, 16.9, 10.4, 4590.5, 761.5, 1679.3, 241.7, 8, 16.4, 4.8, 12.2, 612.4, 68.1, 43, 437.2, 0.4, 0.2, 12, 8.2, 4.3, 2.2, 0, 0.4, 0, 0.4, 3, 5.5, 0.6, 51.7, 0, -0.1, 0, -0.1, 0.2, 2.3, -2.4, 0, 0.05, 2.51, 0.23, 1.8, 0, 0.2, 0.1, 64.9, 0.87, 0, 
12, eco2, 2, 369410, -2.9, 170.2, 838.5, 13.6, 3.8, 2.3, 20.2, 1.62, 18.3, 0.3, 5, 3, 389.7, 77.9, 300.7, 56.2, 4.5, 9.4, 2.1, 6.4, 57, 6.9, 3.7, 102.6, 0.1, 0.1, 1, 0.2, 0.8, 0.2, 0, 0.2, 0, 0.2, 1, 0.7, 0.1, 12.2, 0, 0, 0, 0, 0, 0.2, -0.1, 0, 0.02, 0.01, 0, 0.1, 0, 0, 0, 16, 0.43, 0, 
12, eco3, 3, 292243, 222.2, 1728.5, 14711.2, 42.8, 11.7, 10.1, 202.4, 7.56, 164.2, 6.3, 15.8, 9.6, 6899.3, 1300.5, 1410.9, 262.3, 8.2, 15.6, 5.2, 11, 732.9, 98.2, 46.7, 850.8, 0.4, 0.2, 18.4, 15.2, 3.8, 2.6, 0, 0.4, 0, 0.4, 3.7, 9.5, 1.1, 100.8, 0, -0.1, 0, -0.1, 0.3, 3.8, -3.5, 0, 0.03, 0.12, 0.04, 0.9, 0, 0.2, 0.1, 123.5, 1.96, 0, 
12, eco4, 4, 482063, 644.6, 2522.4, 37237.4, 53.5, 14.7, 12.3, 476.1, 4.85, 179.1, 13.7, 20.7, 12.7, 17480.7, 3069.1, 3619.6, 558.7, 10.7, 21.2, 6.9, 14.8, 1816.7, 207, 111.6, 387.1, 0.5, 0.3, 46.8, 36.4, 9.5, 6.1, 0.1, 0.6, 0, 0.5, 6.7, 18.3, 2.1, 46.4, 0, -0.1, 0, -0.1, 0.5, 8.3, -8.6, 0, 0.04, 3.48, 0.26, 9, 0.1, 0.4, 0.1, 79.5, 1.22, 0, 
12, eco5, 5, 279971, 2156.4, 7016.8, 108590.7, 49.4, 12.7, 11.8, 1316.6, 5.48, 411, 36.7, 27, 18, 51007.5, 7736, 12809.9, 1565.3, 11.8, 19, 9.4, 14.3, 5637.3, 602.3, 412.1, 365.1, 0.7, 0.4, 136, 94.9, 34.4, 19.3, 0.1, 0.6, 0, 0.6, 17, 50.5, 6.7, 44.3, 0, 0, 0, 0, 1.2, 21.9, -25.1, 0, 0.05, 7.07, 0.5, 48.6, 0.2, 0.5, 0.1, 125.3, 1.33, 0, 
12, eco6, 6, 936093, 10.5, 492.5, 2205, 25.3, 7.1, 5.3, 44.9, 3.4, 55.5, 1.1, 10.1, 6.1, 1026.7, 202.1, 361.2, 81.4, 5.1, 11.3, 2.7, 7.6, 110.9, 17.3, 7.6, 356.6, 0.2, 0.1, 2.6, 1.8, 0.9, 0.5, 0, 0.3, 0, 0.2, 1.3, 1.7, 0.2, 42.2, 0, 0, 0, -0.1, 0.1, 0.7, -0.5, 0, 0.03, 0.21, 0.05, 0.3, 0, 0.1, 0.1, 49.3, 0.91, 0, 
12, eco7, 7, 521671, 502.7, 2011.4, 23791.3, 31.6, 8.5, 6.2, 298.5, 4.25, 148.3, 9.3, 11.6, 7.3, 11170.7, 1996.8, 3810.1, 476.9, 7, 13.5, 4.4, 8.7, 1305.1, 148, 87.1, 471.2, 0.4, 0.2, 29.2, 23.5, 9.9, 5.3, 0, 0.4, 0, 0.3, 4.9, 12.4, 1.5, 56.1, 0, 0, 0, 0, 0.3, 5.4, -6, 0, 0.03, 2.02, 0.13, 10.6, 0.1, 0.2, 0.1, 79.9, 1.08, 0, 
12, eco8, 8, 580739, 13.1, 564.8, 2022.4, 12.9, 3.6, 2.8, 33.3, 4.72, 68.2, 0.9, 5.1, 3, 945.7, 187.2, 240.4, 56.7, 2.7, 5.9, 1.5, 3.9, 79.9, 14.9, 6.1, 464, 0.1, 0.1, 2.4, 2, 0.6, 0.4, 0, 0.1, 0, 0.1, 1, 1.5, 0.2, 55, 0, 0, 0, 0, 0.1, 0.6, -0.3, 0, 0.02, 0.05, 0.01, 0, 0, 0, 0, 62.6, 1.25, 0, 
12, eco9, 9, 336263, -8.3, 344.9, 1166.8, 33, 9.2, 6.5, 35.4, 2.15, 36.9, 0.8, 13.5, 8.1, 535.5, 106.6, 400.4, 80.4, 6.5, 13.9, 3.5, 10.5, 91.6, 11.6, 5.8, 235.8, 0.3, 0.2, 1.3, 0.3, 1, 0.3, 0, 0.3, 0, 0.3, 1.4, 1.1, 0.1, 28.1, 0, 0, 0, -0.1, 0.1, 0.5, -0.3, 0, 0.05, 0.62, 0.11, 0.2, 0, 0, 0.1, 33.4, 0.57, 0, 
12, eco10, 10, 254883, 1538.9, 5492.7, 115132.6, 44, 10.4, 8.3, 1360, 4.93, 375.2, 28.1, 33.9, 23.3, 54078.9, 6734.4, 11446, 1262.4, 9.5, 12.1, 6.6, 9.4, 4470.8, 410.2, 266.3, 345.3, 0.9, 0.6, 150.5, 76.5, 30.8, 14.7, 0, 0.4, 0, 0.4, 13.4, 36.4, 4, 41.6, 0, 0, 0, 0, 0.9, 18.5, -20.4, 0, 0.03, 7.77, 0.49, 12.4, 0.1, 0.4, 0.1, 101.1, 1.11, 0, 
13, eco1, 1, 472775, 158.4, 1213.7, 9516.7, 37.1, 10.2, 8.2, 134, 2.72, 91.4, 3.8, 16.6, 10.2, 4454.8, 738.2, 1619.5, 243.1, 7.9, 16.6, 4.9, 12.3, 662.3, 68.8, 45.1, 437.5, 0.4, 0.2, 11.6, 8, 4.2, 2.2, 0, 0.4, 0, 0.4, 3.2, 5.7, 0.7, 51.7, 0, -0.1, 0, -0.1, 0.2, 2.4, -2.4, 0, 0.09, 2.38, 0.33, 0.7, 0, 0.2, 0.1, 64.8, 0.73, 0, 
13, eco2, 2, 369410, -0.4, 177.1, 808.9, 15.6, 4.4, 2.5, 21.5, 1.37, 18.1, 0.4, 5.5, 3.3, 375.2, 75, 307.5, 58.8, 4.2, 9.2, 2.1, 6.3, 63.3, 7.2, 4, 102.7, 0.1, 0.1, 0.9, 0.2, 0.8, 0.2, 0, 0.2, 0, 0.2, 1, 0.6, 0.1, 12.2, 0, 0, 0, 0, 0.1, 0.2, -0.2, 0, 0.03, 0.22, 0.04, 0.2, 0, 0, 0, 15.8, 0.36, 0, 
13, eco3, 3, 292243, 261.7, 1795.3, 14103.6, 43.1, 11.8, 9.8, 195.3, 6.24, 162.2, 6.8, 15.2, 9.2, 6613.5, 1246.4, 1401.9, 262.5, 7.7, 15.1, 5.2, 10.8, 792.7, 101.3, 49.8, 851.6, 0.4, 0.2, 17.7, 14.6, 3.7, 2.6, 0, 0.4, 0, 0.4, 3.9, 10, 1.1, 101, 0, -0.1, 0, -0.1, 0.3, 4, -4, 0, 0.08, 0.39, 0.32, 2.9, 0, 0.2, 0.1, 123, 1.69, 0, 
13, eco4, 4, 482063, 626.9, 2666.5, 36154.6, 52.8, 14.5, 12.2, 462.9, 4.73, 177.6, 13.8, 20.6, 12.6, 16971.1, 2978.5, 3435.7, 555.6, 10.5, 21.1, 7, 14.8, 1945.4, 212.7, 119.7, 388.7, 0.5, 0.3, 45.4, 35.3, 9.1, 6, 0.1, 0.6, 0, 0.5, 7.1, 19.1, 2.2, 46.6, 0, -0.1, 0, -0.1, 0.6, 8.5, -8.7, 0, 0.06, 3.11, 0.36, 1.9, 0, 0.4, 0.1, 81, 1.21, 0, 
13, eco5, 5, 279971, 2036.8, 7559.4, 105589.8, 49.9, 12.9, 11.9, 1279.7, 6.22, 408.6, 37.9, 27.8, 18.5, 49592.9, 7514.9, 11860.9, 1539.2, 12.2, 19.5, 9.7, 14.5, 6137.4, 628.5, 424.4, 369, 0.8, 0.5, 132.3, 92.1, 31.8, 19, 0.1, 0.6, 0, 0.6, 18.4, 54.3, 7, 45, 0, 0, 0, 0, 1.3, 23.5, -25.7, 0, 0.08, 6.86, 0.86, 2.9, 0, 0.5, 0.1, 132.2, 1.51, 0, 
13, eco6, 6, 936093, 9.9, 503.4, 2151.2, 24.3, 6.8, 5.3, 43.8, 2.78, 54.9, 1, 9.9, 6, 1001.6, 197.1, 366.9, 84.6, 5, 11.4, 2.7, 7.8, 120.6, 17.5, 8.5, 356.7, 0.2, 0.1, 2.5, 1.8, 0.9, 0.5, 0, 0.3, 0, 0.2, 1.3, 1.7, 0.2, 42.3, 0, 0, 0, 0, 0.1, 0.6, -0.4, 0, 0.04, 0.2, 0.07, 0, 0, 0.1, 0, 48.8, 0.75, 0, 
13, eco7, 7, 521671, 435.4, 2162.2, 23189.7, 31.1, 8.4, 6.7, 291.8, 3.56, 146.9, 8, 12.2, 7.7, 10886.8, 1945.7, 3549.4, 476.1, 7, 13.5, 4.5, 8.9, 1436.4, 156.4, 97.2, 472.2, 0.4, 0.2, 28.4, 22.9, 9.2, 5.2, 0, 0.4, 0, 0.3, 5.3, 13.2, 1.5, 56.3, 0, 0, 0, 0, 0.4, 4.8, -5.4, 0, 0.06, 6.78, 0.53, 0.3, 0, 0.2, 0.1, 80.6, 0.96, 0, 
13, eco8, 8, 580739, 16.7, 573, 1973.4, 13.4, 3.8, 2.8, 33.1, 3.85, 67.2, 0.9, 5.1, 3, 922.7, 182.7, 241.7, 58.4, 2.5, 5.8, 1.4, 3.8, 87.7, 14.6, 6.6, 464, 0.1, 0.1, 2.3, 1.9, 0.6, 0.4, 0, 0.1, 0, 0.1, 1, 1.5, 0.2, 55, 0, 0, 0, 0, 0.1, 0.5, -0.4, 0, 0.05, 0.14, 0.09, 0, 0, 0, 0, 61.7, 1.04, 0, 
13, eco9, 9, 336263, -5.7, 354.8, 1125.3, 31.6, 8.9, 6.5, 34.4, 1.82, 36.5, 0.8, 13.2, 7.9, 516.1, 102.7, 413.7, 84.1, 6.5, 14.3, 3.5, 10.7, 101.5, 11.5, 6, 235.8, 0.3, 0.2, 1.3, 0.3, 1, 0.3, 0, 0.3, 0, 0.3, 1.4, 1, 0.1, 28.1, 0, 0, 0, -0.1, 0.1, 0.5, -0.3, 0, 0.11, 0.71, 0.21, 0.3, 0, 0, 0.1, 33.1, 0.49, 0, 
13, eco10, 10, 254883, 1315.4, 5905.6, 112205, 45.9, 10.9, 8.7, 1326.5, 4.92, 372.7, 24, 35.3, 24.3, 52699.1, 6559, 11222.5, 1280.9, 10.1, 12.7, 7.1, 10.1, 4836.8, 426.5, 294.8, 347.5, 1, 0.6, 146.6, 74.5, 30.3, 14.9, 0.1, 0.4, 0, 0.4, 14.4, 38.6, 4.1, 41.9, 0, 0, 0, 0, 0.8, 16.2, -17.9, 0, 0.05, 15.47, 1.17, 2.4, 0, 0.4, 0.1, 104.8, 1.23, 0, 
14, eco1, 1, 472775, 207.7, 1264.2, 9057.1, 45.1, 12.4, 8.3, 132.6, 2.64, 90.8, 5.4, 18.1, 11.2, 4238.3, 699.9, 1602.5, 238.5, 7.5, 16.1, 4.5, 11.3, 716.8, 68.4, 41.2, 437.9, 0.5, 0.2, 11.1, 7.5, 4.1, 2.1, 0, 0.4, 0, 0.3, 3.4, 5.9, 0.7, 51.8, 0, -0.1, 0, -0.1, 0.3, 3.4, -3.3, 0, 0.04, 1.2, 0.09, 1.8, 0, 0.2, 0.1, 65.2, 0.65, 0, 
14, eco2, 2, 369410, 4.1, 182, 774.9, 10.4, 2.9, 2.6, 16.9, 1.19, 17.9, 0.4, 4.9, 2.9, 359.9, 72, 314.7, 60.4, 4.3, 9.4, 2.1, 6.4, 68, 7.3, 4, 102.7, 0.1, 0.1, 0.9, 0.2, 0.8, 0.2, 0, 0.2, 0, 0.2, 1.1, 0.6, 0.1, 12.2, 0, 0, 0, 0, 0, 0.2, -0.2, 0, 0.02, 0.01, 0, 0.2, 0, 0, 0, 15.6, 0.31, 0, 
14, eco3, 3, 292243, 287.3, 1831.6, 13695, 45.3, 12.4, 9.8, 192.1, 6.09, 160.9, 8.7, 15.5, 9.4, 6421.9, 1210.2, 1313.3, 251.4, 7.4, 14.6, 4.8, 10, 836.6, 97.4, 45.2, 852.4, 0.4, 0.2, 17.1, 14.2, 3.5, 2.5, 0, 0.4, 0, 0.3, 4, 9.9, 1.2, 101.1, 0, -0.1, 0, -0.1, 0.4, 5.3, -4.6, 0, 0.03, 0.02, 0, 0.9, 0, 0.2, 0.1, 123, 1.5, 0, 
14, eco4, 4, 482063, 764.2, 2759.3, 35224, 57, 15.6, 12.3, 453.7, 5.76, 176.3, 18.7, 21.5, 13.2, 16534.2, 2901.2, 3120.9, 525, 9.7, 20, 6.4, 13.5, 2053.8, 210.2, 104.8, 390.5, 0.6, 0.3, 44.2, 34.4, 8.2, 5.7, 0, 0.5, 0, 0.4, 7.5, 19.5, 2.2, 46.9, 0, -0.1, 0, -0.1, 0.7, 11.8, -11.1, 0, 0.05, 2.95, 0.2, 0.5, 0, 0.4, 0.1, 82.9, 1.29, 0, 
