Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
7, 11, 0, 0, 0, 0, 
7, 15, 0, 0, 0, 691, 
7, 17, 0, 0, 0, 0, 
7, 18, 0, 0, 0, 0, 
7, 19, 0, 0, 0, 0, 
7, 20, 0, 0, 0, 0, 
7, 21, 0, 0, 0, 0, 
7, 51, 0, 0, 0, 0, 
7, 52, 0, 0, 0, 0, 
7, 58, 0, 0, 0, 15, 
7, 59, 0, 0, 0, 1418, 
7, 61, 0, 0, 0, 672, 
7, 62, 0, 0, 0, 4640, 
7, 63, 0, 0, 0, 2918, 
7, 64, 0, 0, 0, 635, 
7, 65, 0, 0, 0, 9303, 
7, 66, 0, 0, 0, 969, 
7, 68, 0, 0, 0, 3, 
7, 69, 0, 0, 0, 876, 
7, 81, 0, 0, 0, 2023, 
7, 93, 0, 0, 0, 0, 
7, 96, 0, 0, 0, 0, 
7, 101, 0, 0, 0, 0, 
7, 103, 0, 0, 0, 0, 
7, 104, 0, 0, 0, 0, 
7, 106, 0, 0, 0, 60, 
7, 108, 0, 0, 0, 0, 
7, 109, 0, 0, 0, 45, 
7, 113, 0, 0, 0, 0, 
7, 114, 0, 0, 0, 0, 
7, 116, 0, 0, 0, 0, 
7, 117, 0, 0, 0, 0, 
7, 118, 0, 0, 0, 0, 
7, 119, 0, 0, 0, 0, 
7, 122, 0, 0, 0, 14547, 
7, 124, 0, 0, 0, 0, 
7, 127, 0, 0, 0, 3763, 
7, 133, 0, 0, 0, 5291, 
7, 134, 0, 0, 0, 25, 
7, 135, 0, 0, 0, 1, 
7, 137, 0, 0, 0, 2, 
7, 140, 0, 0, 0, 0, 
7, 141, 0, 0, 0, 1, 
7, 142, 0, 0, 0, 0, 
7, 143, 0, 0, 0, 4570, 
7, 201, 0, 0, 0, 585, 
7, 202, 0, 0, 0, 1627, 
7, 211, 0, 0, 0, 0, 
7, 212, 0, 0, 0, 2, 
7, 242, 0, 0, 0, 0, 
7, 263, 0, 0, 0, 0, 
7, 264, 0, 0, 0, 0, 
7, 312, 0, 0, 87, 0, 
7, 313, 0, 0, 1, 0, 
7, 321, 0, 0, 0, 0, 
7, 322, 0, 0, 31, 0, 
7, 351, 0, 0, 0, 0, 
7, 352, 0, 0, 0, 0, 
7, 353, 0, 0, 0, 0, 
7, 361, 0, 0, 122, 74, 
7, 362, 0, 0, 0, 0, 
7, 375, 0, 0, 0, 0, 
7, 404, 0, 0, 0, 0, 
7, 461, 0, 0, 0, 1, 
7, 462, 0, 0, 0, 3, 
7, 463, 0, 0, 0, 75, 
7, 475, 0, 0, 0, 0, 
7, 540, 0, 0, 1, 0, 
7, 542, 0, 0, 3, 0, 
7, 544, 0, 0, 0, 0, 
7, 547, 0, 0, 110, 0, 
7, 549, 0, 0, 0, 0, 
7, 602, 0, 0, 8, 0, 
7, 603, 0, 0, 0, 0, 
7, 604, 0, 0, 289, 1, 
7, 605, 0, 0, 0, 0, 
7, 606, 0, 0, 26, 10, 
7, 631, 0, 0, 187, 0, 
7, 730, 0, 0, 0, 0, 
7, 732, 0, 0, 45, 0, 
7, 742, 0, 0, 41, 0, 
7, 745, 0, 0, 70, 0, 
7, 746, 0, 0, 0, 0, 
7, 747, 0, 0, 0, 0, 
7, 748, 0, 0, 94, 0, 
7, 749, 0, 0, 19, 0, 
7, 763, 0, 0, 408, 4, 
7, 766, 0, 0, 0, 0, 
7, 768, 0, 0, 0, 0, 
7, 801, 0, 0, 939, 3865, 
7, 803, 0, 0, 156, 347, 
7, 805, 0, 0, 3517, 5747, 
7, 807, 0, 0, 415, 543, 
7, 810, 0, 0, 28, 94, 
7, 811, 0, 0, 1248, 2621, 
7, 814, 0, 0, 613, 972, 
7, 815, 0, 0, 836, 1066, 
7, 818, 0, 0, 1002, 3358, 
7, 821, 0, 0, 122, 522, 
7, 823, 0, 0, 3, 2, 
7, 826, 0, 0, 3, 3, 
7, 827, 0, 0, 0, 0, 
7, 829, 0, 0, 0, 0, 
7, 834, 0, 0, 0, 0, 
7, 835, 0, 0, 0, 0, 
7, 838, 0, 0, 1, 0, 
7, 839, 0, 0, 1203, 4117, 
7, 843, 0, 0, 1, 2, 
7, 846, 0, 0, 10, 21, 
7, 847, 0, 0, 0, 0, 
7, 901, 0, 0, 1, 0, 
7, 972, 0, 0, 13, 1, 
7, 973, 0, 0, 2, 0, 
7, 974, 0, 0, 0, 0, 
7, 975, 0, 0, 0, 0, 
7, 981, 0, 0, 250, 145, 
7, 73, 0, 0, 0, 0, 
8, 3, 0, 0, 11708, 37069, 
8, 4, 0, 0, 0, 0, 
8, 5, 0, 0, 24828, 107920, 
8, 11, 0, 0, 0, 0, 
8, 15, 0, 0, 0, 0, 
8, 17, 0, 0, 0, 0, 
8, 18, 0, 0, 0, 0, 
8, 19, 0, 0, 0, 0, 
8, 20, 0, 0, 0, 0, 
8, 21, 0, 0, 0, 0, 
8, 51, 0, 0, 0, 0, 
8, 52, 0, 0, 0, 0, 
8, 58, 0, 0, 0, 5, 
8, 59, 0, 0, 0, 1059, 
8, 61, 0, 0, 0, 588, 
8, 62, 0, 0, 0, 3748, 
8, 63, 0, 0, 0, 1792, 
8, 64, 0, 0, 0, 253, 
8, 65, 0, 0, 0, 7920, 
8, 66, 0, 0, 0, 512, 
8, 68, 0, 0, 0, 14, 
8, 69, 0, 0, 0, 707, 
8, 81, 0, 0, 0, 0, 
8, 93, 0, 0, 0, 0, 
8, 96, 0, 0, 0, 0, 
8, 101, 0, 0, 0, 0, 
8, 103, 0, 0, 0, 0, 
8, 104, 0, 0, 0, 0, 
8, 106, 0, 0, 0, 270, 
8, 108, 0, 0, 0, 0, 
8, 109, 0, 0, 0, 13, 
8, 113, 0, 0, 0, 0, 
8, 114, 0, 0, 0, 0, 
8, 116, 0, 0, 0, 0, 
8, 117, 0, 0, 0, 0, 
8, 118, 0, 0, 0, 0, 
8, 119, 0, 0, 0, 0, 
8, 122, 0, 0, 0, 11972, 
8, 124, 0, 0, 0, 0, 
8, 127, 0, 0, 0, 3088, 
8, 133, 0, 0, 0, 3740, 
8, 134, 0, 0, 0, 14, 
8, 135, 0, 0, 0, 0, 
8, 137, 0, 0, 0, 0, 
8, 140, 0, 0, 0, 0, 
8, 141, 0, 0, 0, 0, 
8, 142, 0, 0, 0, 0, 
8, 143, 0, 0, 0, 3754, 
8, 201, 0, 0, 0, 678, 
8, 202, 0, 0, 0, 1868, 
8, 211, 0, 0, 0, 0, 
8, 212, 0, 0, 0, 0, 
8, 242, 0, 0, 0, 0, 
8, 263, 0, 0, 0, 0, 
8, 264, 0, 0, 0, 0, 
8, 312, 0, 0, 17, 0, 
8, 313, 0, 0, 0, 0, 
8, 321, 0, 0, 1, 0, 
8, 322, 0, 0, 22, 0, 
8, 351, 0, 0, 0, 0, 
8, 352, 0, 0, 0, 0, 
8, 353, 0, 0, 0, 0, 
8, 361, 0, 0, 45, 5, 
8, 362, 0, 0, 0, 0, 
8, 375, 0, 0, 0, 0, 
8, 404, 0, 0, 0, 0, 
8, 461, 0, 0, 0, 0, 
8, 462, 0, 0, 0, 0, 
8, 463, 0, 0, 0, 12, 
8, 475, 0, 0, 0, 0, 
8, 540, 0, 0, 0, 0, 
8, 542, 0, 0, 1, 0, 
8, 544, 0, 0, 0, 0, 
8, 547, 0, 0, 43, 0, 
8, 549, 0, 0, 0, 0, 
8, 602, 0, 0, 1, 0, 
8, 603, 0, 0, 0, 0, 
8, 604, 0, 0, 82, 13, 
8, 605, 0, 0, 0, 0, 
8, 606, 0, 0, 10, 9, 
8, 631, 0, 0, 122, 0, 
8, 730, 0, 0, 0, 0, 
8, 732, 0, 0, 14, 0, 
8, 742, 0, 0, 5, 0, 
8, 745, 0, 0, 18, 0, 
8, 746, 0, 0, 0, 0, 
8, 747, 0, 0, 0, 0, 
8, 748, 0, 0, 16, 0, 
8, 749, 0, 0, 2, 0, 
8, 763, 0, 0, 52, 7, 
8, 766, 0, 0, 0, 0, 
8, 768, 0, 0, 0, 0, 
8, 801, 0, 0, 538, 3747, 
8, 803, 0, 0, 153, 217, 
8, 805, 0, 0, 630, 5419, 
8, 807, 0, 0, 105, 299, 
8, 810, 0, 0, 2, 66, 
8, 811, 0, 0, 428, 2004, 
8, 814, 0, 0, 268, 780, 
8, 815, 0, 0, 128, 703, 
8, 818, 0, 0, 221, 3669, 
8, 821, 0, 0, 38, 367, 
8, 823, 0, 0, 0, 1, 
8, 826, 0, 0, 3, 1, 
8, 827, 0, 0, 0, 0, 
8, 829, 0, 0, 0, 0, 
8, 834, 0, 0, 0, 1, 
8, 835, 0, 0, 0, 0, 
8, 838, 0, 0, 0, 0, 
8, 839, 0, 0, 545, 3911, 
8, 843, 0, 0, 0, 3, 
8, 846, 0, 0, 3, 5, 
8, 847, 0, 0, 0, 1, 
8, 901, 0, 0, 0, 0, 
8, 972, 0, 0, 6, 2, 
8, 973, 0, 0, 0, 0, 
8, 974, 0, 0, 0, 0, 
8, 975, 0, 0, 0, 0, 
8, 981, 0, 0, 81, 167, 
8, 73, 0, 0, 0, 0, 
9, 3, 0, 0, 5335, 191821, 
9, 4, 0, 0, 0, 0, 
9, 5, 0, 0, 9693, 420450, 
9, 11, 0, 0, 0, 0, 
9, 15, 0, 0, 0, 2056, 
9, 17, 0, 0, 0, 129, 
9, 18, 0, 0, 0, 0, 
9, 19, 0, 0, 0, 1, 
9, 20, 0, 0, 0, 147, 
9, 21, 0, 0, 0, 1, 
9, 51, 0, 0, 0, 0, 
9, 52, 0, 0, 0, 0, 
9, 58, 0, 0, 0, 27, 
9, 59, 0, 0, 0, 2344, 
9, 61, 0, 0, 0, 934, 
9, 62, 0, 0, 0, 8761, 
9, 63, 0, 0, 0, 5035, 
9, 64, 0, 0, 0, 1580, 
9, 65, 0, 0, 0, 14279, 
9, 66, 0, 0, 0, 1718, 
9, 68, 0, 0, 0, 9, 
9, 69, 0, 0, 0, 1392, 
9, 81, 0, 0, 0, 5524, 
9, 93, 0, 0, 0, 0, 
9, 96, 0, 0, 0, 0, 
9, 101, 0, 0, 0, 0, 
9, 103, 0, 0, 0, 0, 
9, 104, 0, 0, 0, 0, 
9, 106, 0, 0, 0, 720, 
9, 108, 0, 0, 0, 0, 
9, 109, 0, 0, 0, 348, 
9, 113, 0, 0, 0, 0, 
9, 114, 0, 0, 0, 0, 
9, 116, 0, 0, 0, 0, 
9, 117, 0, 0, 0, 0, 
9, 118, 0, 0, 0, 0, 
9, 119, 0, 0, 0, 0, 
9, 122, 0, 0, 0, 27953, 
9, 124, 0, 0, 0, 0, 
9, 127, 0, 0, 0, 20832, 
9, 133, 0, 0, 0, 11977, 
9, 134, 0, 0, 0, 27, 
9, 135, 0, 0, 0, 2, 
9, 137, 0, 0, 0, 6, 
9, 140, 0, 0, 0, 3, 
9, 141, 0, 0, 0, 0, 
9, 142, 0, 0, 0, 0, 
9, 143, 0, 0, 0, 7247, 
9, 201, 0, 0, 0, 1159, 
9, 202, 0, 0, 0, 3390, 
9, 211, 0, 0, 0, 4, 
9, 212, 0, 0, 0, 4, 
9, 242, 0, 0, 0, 0, 
9, 263, 0, 0, 0, 0, 
9, 264, 0, 0, 0, 0, 
9, 312, 0, 0, 12, 2, 
9, 313, 0, 0, 0, 0, 
9, 321, 0, 0, 0, 0, 
9, 322, 0, 0, 0, 16, 
9, 351, 0, 0, 0, 0, 
9, 352, 0, 0, 0, 0, 
9, 353, 0, 0, 0, 0, 
9, 361, 0, 0, 35, 104, 
9, 362, 0, 0, 0, 0, 
9, 375, 0, 0, 0, 0, 
9, 404, 0, 0, 0, 0, 
9, 461, 0, 0, 0, 4, 
9, 462, 0, 0, 0, 5, 
9, 463, 0, 0, 0, 181, 
9, 475, 0, 0, 0, 0, 
9, 540, 0, 0, 10, 0, 
9, 542, 0, 0, 1, 0, 
9, 544, 0, 0, 0, 0, 
9, 547, 0, 0, 14, 0, 
9, 549, 0, 0, 0, 0, 
9, 602, 0, 0, 1, 0, 
9, 603, 0, 0, 0, 0, 
9, 604, 0, 0, 58, 0, 
9, 605, 0, 0, 0, 0, 
9, 606, 0, 0, 2, 0, 
9, 631, 0, 0, 129, 114, 
9, 730, 0, 0, 0, 0, 
9, 732, 0, 0, 3, 0, 
9, 742, 0, 0, 5, 30, 
9, 745, 0, 0, 1, 21, 
9, 746, 0, 0, 0, 0, 
9, 747, 0, 0, 0, 0, 
9, 748, 0, 0, 3, 9, 
9, 749, 0, 0, 0, 20, 
9, 763, 0, 0, 57, 0, 
9, 766, 0, 0, 0, 0, 
9, 768, 0, 0, 0, 0, 
9, 801, 0, 0, 503, 15808, 
9, 803, 0, 0, 11, 654, 
9, 805, 0, 0, 533, 12306, 
9, 807, 0, 0, 162, 4010, 
9, 810, 0, 0, 0, 177, 
9, 811, 0, 0, 245, 8373, 
9, 814, 0, 0, 69, 2307, 
9, 815, 0, 0, 88, 2354, 
9, 818, 0, 0, 187, 6404, 
9, 821, 0, 0, 12, 1478, 
9, 823, 0, 0, 1, 1, 
9, 826, 0, 0, 1, 6, 
9, 827, 0, 0, 0, 0, 
9, 829, 0, 0, 0, 0, 
9, 834, 0, 0, 1, 1, 
9, 835, 0, 0, 0, 1, 
9, 838, 0, 0, 0, 1, 
9, 839, 0, 0, 365, 11027, 
9, 843, 0, 0, 0, 2, 
9, 846, 0, 0, 0, 26, 
9, 847, 0, 0, 0, 0, 
9, 901, 0, 0, 0, 0, 
9, 972, 0, 0, 5, 0, 
9, 973, 0, 0, 0, 0, 
9, 974, 0, 0, 0, 0, 
9, 975, 0, 0, 0, 0, 
9, 981, 0, 0, 56, 643, 
9, 73, 0, 0, 0, 0, 
10, 3, 0, 0, 38026, 36236, 
10, 4, 0, 0, 0, 0, 
10, 5, 0, 0, 42580, 107916, 
10, 11, 0, 0, 0, 0, 
10, 15, 0, 0, 0, 0, 
10, 17, 0, 0, 0, 0, 
10, 18, 0, 0, 0, 0, 
10, 19, 0, 0, 0, 0, 
10, 20, 0, 0, 0, 0, 
10, 21, 0, 0, 0, 0, 
10, 51, 0, 0, 0, 0, 
10, 52, 0, 0, 0, 0, 
10, 58, 0, 0, 0, 7, 
10, 59, 0, 0, 0, 1051, 
10, 61, 0, 0, 0, 535, 
10, 62, 0, 0, 0, 3606, 
10, 63, 0, 0, 0, 1764, 
10, 64, 0, 0, 0, 258, 
10, 65, 0, 0, 0, 7658, 
10, 66, 0, 0, 0, 549, 
10, 68, 0, 0, 0, 12, 
10, 69, 0, 0, 0, 675, 
10, 81, 0, 0, 0, 0, 
10, 93, 0, 0, 0, 0, 
10, 96, 0, 0, 0, 0, 
10, 101, 0, 0, 0, 0, 
10, 103, 0, 0, 0, 0, 
10, 104, 0, 0, 0, 0, 
10, 106, 0, 0, 0, 226, 
10, 108, 0, 0, 0, 0, 
10, 109, 0, 0, 0, 14, 
10, 113, 0, 0, 0, 0, 
10, 114, 0, 0, 0, 0, 
10, 116, 0, 0, 0, 0, 
10, 117, 0, 0, 0, 0, 
10, 118, 0, 0, 0, 0, 
10, 119, 0, 0, 0, 0, 
10, 122, 0, 0, 0, 14108, 
10, 124, 0, 0, 0, 0, 
10, 127, 0, 0, 0, 2995, 
10, 133, 0, 0, 0, 3460, 
10, 134, 0, 0, 0, 20, 
10, 135, 0, 0, 0, 2, 
10, 137, 0, 0, 0, 0, 
10, 140, 0, 0, 0, 0, 
10, 141, 0, 0, 0, 0, 
10, 142, 0, 0, 0, 0, 
10, 143, 0, 0, 0, 3492, 
10, 201, 0, 0, 0, 616, 
10, 202, 0, 0, 0, 1759, 
10, 211, 0, 0, 0, 0, 
10, 212, 0, 0, 0, 0, 
10, 242, 0, 0, 0, 0, 
10, 263, 0, 0, 0, 0, 
10, 264, 0, 0, 0, 0, 
10, 312, 0, 0, 91, 0, 
10, 313, 0, 0, 0, 0, 
10, 321, 0, 0, 0, 0, 
10, 322, 0, 0, 6, 0, 
10, 351, 0, 0, 0, 0, 
10, 352, 0, 0, 1, 0, 
10, 353, 0, 0, 0, 0, 
10, 361, 0, 0, 280, 7, 
10, 362, 0, 0, 0, 0, 
10, 375, 0, 0, 0, 0, 
10, 404, 0, 0, 1, 0, 
10, 461, 0, 0, 0, 0, 
10, 462, 0, 0, 0, 1, 
10, 463, 0, 0, 0, 4, 
10, 475, 0, 0, 0, 0, 
10, 540, 0, 0, 1, 0, 
10, 542, 0, 0, 7, 0, 
10, 544, 0, 0, 0, 0, 
10, 547, 0, 0, 104, 0, 
10, 549, 0, 0, 0, 0, 
10, 602, 0, 0, 8, 0, 
10, 603, 0, 0, 0, 0, 
10, 604, 0, 0, 268, 1, 
10, 605, 0, 0, 0, 0, 
10, 606, 0, 0, 7, 5, 
10, 631, 0, 0, 526, 0, 
10, 730, 0, 0, 0, 0, 
10, 732, 0, 0, 14, 0, 
10, 742, 0, 0, 46, 0, 
10, 745, 0, 0, 51, 0, 
10, 746, 0, 0, 0, 0, 
10, 747, 0, 0, 0, 0, 
10, 748, 0, 0, 13, 0, 
10, 749, 0, 0, 8, 0, 
10, 763, 0, 0, 257, 7, 
10, 766, 0, 0, 0, 0, 
10, 768, 0, 0, 0, 0, 
10, 801, 0, 0, 1405, 3185, 
10, 803, 0, 0, 92, 242, 
10, 805, 0, 0, 3972, 4930, 
10, 807, 0, 0, 397, 311, 
10, 810, 0, 0, 21, 57, 
10, 811, 0, 0, 1324, 1970, 
10, 814, 0, 0, 639, 683, 
10, 815, 0, 0, 971, 616, 
10, 818, 0, 0, 1617, 3349, 
10, 821, 0, 0, 142, 371, 
10, 823, 0, 0, 2, 3, 
10, 826, 0, 0, 2, 1, 
10, 827, 0, 0, 0, 0, 
10, 829, 0, 0, 0, 0, 
10, 834, 0, 0, 1, 0, 
10, 835, 0, 0, 0, 0, 
10, 838, 0, 0, 0, 1, 
10, 839, 0, 0, 1724, 3720, 
10, 843, 0, 0, 0, 0, 
10, 846, 0, 0, 0, 3, 
10, 847, 0, 0, 1, 1, 
10, 901, 0, 0, 1, 0, 
10, 972, 0, 0, 26, 1, 
10, 973, 0, 0, 1, 0, 
10, 974, 0, 0, 0, 0, 
10, 975, 0, 0, 0, 0, 
10, 981, 0, 0, 335, 174, 
10, 73, 0, 0, 0, 0, 
11, 3, 0, 0, 21462, 39289, 
11, 4, 0, 0, 0, 0, 
11, 5, 0, 0, 21879, 111244, 
11, 11, 0, 0, 0, 0, 
11, 15, 0, 0, 0, 0, 
11, 17, 0, 0, 0, 0, 
11, 18, 0, 0, 0, 0, 
11, 19, 0, 0, 0, 0, 
11, 20, 0, 0, 0, 0, 
11, 21, 0, 0, 0, 0, 
11, 51, 0, 0, 0, 0, 
11, 52, 0, 0, 0, 0, 
11, 58, 0, 0, 0, 11, 
11, 59, 0, 0, 0, 1014, 
11, 61, 0, 0, 0, 581, 
11, 62, 0, 0, 0, 3861, 
11, 63, 0, 0, 0, 1755, 
11, 64, 0, 0, 0, 281, 
11, 65, 0, 0, 0, 7844, 
11, 66, 0, 0, 0, 495, 
11, 68, 0, 0, 0, 15, 
11, 69, 0, 0, 0, 669, 
11, 81, 0, 0, 0, 0, 
11, 93, 0, 0, 0, 0, 
11, 96, 0, 0, 0, 0, 
11, 101, 0, 0, 0, 0, 
11, 103, 0, 0, 0, 0, 
11, 104, 0, 0, 0, 0, 
11, 106, 0, 0, 0, 213, 
11, 108, 0, 0, 0, 0, 
11, 109, 0, 0, 0, 10, 
11, 113, 0, 0, 0, 0, 
11, 114, 0, 0, 0, 0, 
11, 116, 0, 0, 0, 0, 
11, 117, 0, 0, 0, 0, 
11, 118, 0, 0, 0, 0, 
11, 119, 0, 0, 0, 0, 
11, 122, 0, 0, 0, 19122, 
11, 124, 0, 0, 0, 0, 
11, 127, 0, 0, 0, 3297, 
11, 133, 0, 0, 0, 3590, 
11, 134, 0, 0, 0, 17, 
11, 135, 0, 0, 0, 2, 
11, 137, 0, 0, 0, 0, 
11, 140, 0, 0, 0, 0, 
11, 141, 0, 0, 0, 1, 
11, 142, 0, 0, 0, 0, 
11, 143, 0, 0, 0, 3467, 
11, 201, 0, 0, 0, 709, 
11, 202, 0, 0, 0, 1833, 
11, 211, 0, 0, 0, 0, 
11, 212, 0, 0, 0, 0, 
11, 242, 0, 0, 0, 0, 
11, 263, 0, 0, 0, 0, 
11, 264, 0, 0, 0, 0, 
11, 312, 0, 0, 17, 0, 
11, 313, 0, 0, 0, 0, 
11, 321, 0, 0, 0, 0, 
11, 322, 0, 0, 27, 0, 
11, 351, 0, 0, 0, 0, 
11, 352, 0, 0, 0, 0, 
11, 353, 0, 0, 0, 0, 
11, 361, 0, 0, 38, 6, 
11, 362, 0, 0, 0, 0, 
11, 375, 0, 0, 0, 0, 
11, 404, 0, 0, 0, 0, 
11, 461, 0, 0, 0, 0, 
11, 462, 0, 0, 0, 0, 
11, 463, 0, 0, 0, 7, 
11, 475, 0, 0, 0, 0, 
11, 540, 0, 0, 1, 0, 
11, 542, 0, 0, 3, 0, 
11, 544, 0, 0, 0, 0, 
11, 547, 0, 0, 19, 0, 
11, 549, 0, 0, 0, 0, 
11, 602, 0, 0, 0, 0, 
11, 603, 0, 0, 0, 0, 
11, 604, 0, 0, 37, 7, 
11, 605, 0, 0, 0, 0, 
11, 606, 0, 0, 28, 8, 
11, 631, 0, 0, 92, 0, 
11, 730, 0, 0, 0, 0, 
11, 732, 0, 0, 36, 0, 
11, 742, 0, 0, 9, 0, 
11, 745, 0, 0, 38, 0, 
11, 746, 0, 0, 0, 0, 
11, 747, 0, 0, 0, 0, 
11, 748, 0, 0, 43, 0, 
11, 749, 0, 0, 4, 0, 
11, 763, 0, 0, 50, 7, 
11, 766, 0, 0, 0, 0, 
11, 768, 0, 0, 0, 0, 
11, 801, 0, 0, 532, 3419, 
11, 803, 0, 0, 160, 271, 
11, 805, 0, 0, 1005, 5355, 
11, 807, 0, 0, 134, 286, 
11, 810, 0, 0, 7, 40, 
11, 811, 0, 0, 846, 2022, 
11, 814, 0, 0, 326, 835, 
11, 815, 0, 0, 106, 707, 
11, 818, 0, 0, 322, 3649, 
11, 821, 0, 0, 13, 408, 
11, 823, 0, 0, 0, 4, 
11, 826, 0, 0, 0, 2, 
11, 827, 0, 0, 0, 1, 
11, 829, 0, 0, 0, 0, 
11, 834, 0, 0, 0, 0, 
11, 835, 0, 0, 0, 0, 
11, 838, 0, 0, 0, 1, 
11, 839, 0, 0, 500, 3858, 
11, 843, 0, 0, 0, 3, 
11, 846, 0, 0, 4, 3, 
11, 847, 0, 0, 0, 1, 
11, 901, 0, 0, 0, 0, 
11, 972, 0, 0, 2, 1, 
11, 973, 0, 0, 0, 0, 
11, 974, 0, 0, 0, 0, 
11, 975, 0, 0, 0, 0, 
11, 981, 0, 0, 65, 161, 
11, 73, 0, 0, 0, 0, 
12, 3, 0, 0, 42177, 67470, 
12, 4, 0, 0, 0, 0, 
12, 5, 0, 0, 33759, 165728, 
12, 11, 0, 0, 0, 0, 
12, 15, 0, 0, 0, 753, 
12, 17, 0, 0, 0, 0, 
12, 18, 0, 0, 0, 0, 
12, 19, 0, 0, 0, 0, 
12, 20, 0, 0, 0, 0, 
12, 21, 0, 0, 0, 0, 
12, 51, 0, 0, 0, 0, 
12, 52, 0, 0, 0, 0, 
12, 58, 0, 0, 0, 16, 
12, 59, 0, 0, 0, 1700, 
12, 61, 0, 0, 0, 739, 
12, 62, 0, 0, 0, 4278, 
12, 63, 0, 0, 0, 2926, 
12, 64, 0, 0, 0, 511, 
12, 65, 0, 0, 0, 9323, 
12, 66, 0, 0, 0, 895, 
12, 68, 0, 0, 0, 13, 
12, 69, 0, 0, 0, 880, 
12, 81, 0, 0, 0, 2333, 
12, 93, 0, 0, 0, 0, 
12, 96, 0, 0, 0, 0, 
12, 101, 0, 0, 0, 0, 
12, 103, 0, 0, 0, 0, 
12, 104, 0, 0, 0, 0, 
12, 106, 0, 0, 0, 55, 
12, 108, 0, 0, 0, 0, 
12, 109, 0, 0, 0, 46, 
12, 113, 0, 0, 0, 0, 
12, 114, 0, 0, 0, 0, 
12, 116, 0, 0, 0, 0, 
12, 117, 0, 0, 0, 0, 
12, 118, 0, 0, 0, 0, 
12, 119, 0, 0, 0, 0, 
12, 122, 0, 0, 0, 28526, 
12, 124, 0, 0, 0, 0, 
12, 127, 0, 0, 0, 3745, 
12, 133, 0, 0, 0, 4738, 
12, 134, 0, 0, 0, 24, 
12, 135, 0, 0, 0, 4, 
12, 137, 0, 0, 0, 0, 
12, 140, 0, 0, 0, 0, 
12, 141, 0, 0, 0, 0, 
12, 142, 0, 0, 0, 0, 
12, 143, 0, 0, 0, 4502, 
12, 201, 0, 0, 0, 733, 
12, 202, 0, 0, 0, 1762, 
12, 211, 0, 0, 0, 0, 
12, 212, 0, 0, 0, 0, 
12, 242, 0, 0, 0, 0, 
12, 263, 0, 0, 0, 0, 
12, 264, 0, 0, 0, 0, 
12, 312, 0, 0, 38, 0, 
12, 313, 0, 0, 0, 0, 
12, 321, 0, 0, 0, 0, 
12, 322, 0, 0, 2, 0, 
12, 351, 0, 0, 0, 0, 
12, 352, 0, 0, 0, 0, 
12, 353, 0, 0, 0, 0, 
12, 361, 0, 0, 290, 100, 
12, 362, 0, 0, 0, 0, 
12, 375, 0, 0, 0, 0, 
12, 404, 0, 0, 0, 0, 
12, 461, 0, 0, 0, 1, 
12, 462, 0, 0, 0, 2, 
12, 463, 0, 0, 0, 64, 
12, 475, 0, 0, 0, 0, 
12, 540, 0, 0, 0, 0, 
12, 542, 0, 0, 9, 0, 
12, 544, 0, 0, 0, 0, 
12, 547, 0, 0, 170, 0, 
12, 549, 0, 0, 0, 0, 
12, 602, 0, 0, 0, 0, 
12, 603, 0, 0, 0, 0, 
12, 604, 0, 0, 129, 9, 
12, 605, 0, 0, 0, 0, 
12, 606, 0, 0, 4, 8, 
12, 631, 0, 0, 770, 0, 
12, 730, 0, 0, 0, 0, 
12, 732, 0, 0, 0, 0, 
12, 742, 0, 0, 10, 0, 
12, 745, 0, 0, 40, 0, 
12, 746, 0, 0, 0, 4, 
12, 747, 0, 0, 0, 0, 
12, 748, 0, 0, 25, 0, 
12, 749, 0, 0, 12, 0, 
12, 763, 0, 0, 206, 5, 
12, 766, 0, 0, 0, 0, 
12, 768, 0, 0, 0, 0, 
12, 801, 0, 0, 1718, 3665, 
12, 803, 0, 0, 42, 364, 
12, 805, 0, 0, 3731, 5726, 
12, 807, 0, 0, 716, 443, 
12, 810, 0, 0, 26, 91, 
12, 811, 0, 0, 802, 2755, 
12, 814, 0, 0, 821, 1008, 
12, 815, 0, 0, 725, 956, 
12, 818, 0, 0, 913, 3530, 
12, 821, 0, 0, 122, 529, 
12, 823, 0, 0, 4, 4, 
12, 826, 0, 0, 0, 2, 
12, 827, 0, 0, 0, 0, 
12, 829, 0, 0, 0, 0, 
12, 834, 0, 0, 0, 0, 
12, 835, 0, 0, 0, 0, 
12, 838, 0, 0, 0, 2, 
12, 839, 0, 0, 1757, 3974, 
12, 843, 0, 0, 1, 1, 
12, 846, 0, 0, 4, 14, 
12, 847, 0, 0, 0, 0, 
12, 901, 0, 0, 0, 0, 
12, 972, 0, 0, 5, 0, 
12, 973, 0, 0, 0, 0, 
12, 974, 0, 0, 0, 0, 
12, 975, 0, 0, 0, 0, 
12, 981, 0, 0, 284, 226, 
12, 73, 0, 0, 0, 0, 
13, 3, 0, 0, 9925, 161037, 
13, 4, 0, 0, 0, 0, 
13, 5, 0, 0, 16151, 340687, 
13, 11, 0, 0, 0, 0, 
13, 15, 0, 0, 0, 2744, 
13, 17, 0, 0, 0, 150, 
13, 18, 0, 0, 0, 0, 
13, 19, 0, 0, 0, 0, 
13, 20, 0, 0, 0, 132, 
