Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, 811, eco7, 307365, 0, 1, 0.36, 0, 280.27, 0, 365, 
1, 811, eco8, 294999, 0, 1, 0.22, 0, 300.9, 0, 348, 
1, 811, eco9, 172942, 0.63, 1, 0.57, 0.28, 210.97, 0, 336, 
1, 811, eco10, 64632, 0, 1, 0.37, 0, 279.2, 0, 365, 
1, 814, eco1, 266057, 0.4, 1, 0.51, 0.18, 228.78, 0, 344, 
1, 814, eco2, 184513, 0, 1, 0.29, 0, 306.09, 0, 365, 
1, 814, eco3, 136595, 0.02, 1, 0.17, 0.01, 328.52, 0, 365, 
1, 814, eco4, 285355, 0, 1, 0.41, 0, 266.85, 0, 351, 
1, 814, eco5, 103051, 0.71, 1, 0.36, 0.18, 218.53, 52, 323, 
1, 814, eco6, 501214, 0, 1, 0.28, 0, 306.67, 0, 365, 
1, 814, eco7, 306838, 0, 1, 0.36, 0, 280.3, 0, 365, 
1, 814, eco8, 295081, 0, 1, 0.22, 0, 300.8, 0, 348, 
1, 814, eco9, 173637, 0.63, 1, 0.57, 0.28, 211.07, 0, 336, 
1, 814, eco10, 64852, 0, 1, 0.37, 0, 279.12, 0, 365, 
1, 815, eco1, 266705, 0.09, 1, 0.51, 0.04, 228.78, 0, 344, 
1, 815, eco2, 183806, 0, 1, 0.29, 0, 306.05, 0, 365, 
1, 815, eco3, 137104, 0, 1, 0.17, 0, 328.53, 0, 365, 
1, 815, eco4, 284896, 0, 1, 0.41, 0, 266.8, 0, 351, 
1, 815, eco5, 102921, 0.5, 1, 0.36, 0.17, 218.48, 52, 323, 
1, 815, eco6, 502297, 0, 1, 0.28, 0, 306.66, 0, 365, 
1, 815, eco7, 306742, 0, 1, 0.36, 0, 280.26, 0, 365, 
1, 815, eco8, 294556, 0, 1, 0.22, 0, 300.76, 0, 348, 
1, 815, eco9, 173158, 0.39, 1, 0.57, 0.19, 211, 0, 336, 
1, 815, eco10, 64658, 0, 1, 0.37, 0, 279.22, 0, 365, 
1, 818, eco1, 110018, 0.4, 1, 0.52, 0.18, 227.65, 0, 344, 
1, 818, eco2, 67223, 0, 1, 0.29, 0, 305.29, 0, 365, 
1, 818, eco3, 52901, 0.02, 1, 0.16, 0.01, 331.59, 0, 365, 
1, 818, eco4, 137592, 0, 1, 0.4, 0, 268.07, 0, 351, 
1, 818, eco5, 54233, 0.71, 1, 0.36, 0.18, 219.52, 52, 323, 
1, 818, eco6, 169038, 0, 1, 0.29, 0, 305.32, 0, 365, 
1, 818, eco7, 139486, 0, 1, 0.36, 0, 279.91, 0, 365, 
1, 818, eco8, 80189, 0, 1, 0.21, 0, 302.3, 0, 348, 
1, 818, eco9, 71242, 0.63, 1, 0.57, 0.28, 211.83, 0, 336, 
1, 818, eco10, 36700, 0, 1, 0.35, 0, 283.72, 0, 365, 
1, 821, eco1, 109997, 0.1, 1, 0.52, 0.05, 227.45, 0, 344, 
1, 821, eco2, 67259, 0, 1, 0.29, 0, 305.26, 0, 365, 
1, 821, eco3, 52692, 0, 1, 0.16, 0, 331.96, 0, 365, 
1, 821, eco4, 137686, 0, 1, 0.4, 0, 268.11, 0, 351, 
1, 821, eco5, 54401, 0.52, 1, 0.36, 0.17, 219.46, 52, 323, 
1, 821, eco6, 168953, 0, 1, 0.29, 0, 305.32, 0, 365, 
1, 821, eco7, 139660, 0, 1, 0.36, 0, 279.8, 0, 365, 
1, 821, eco8, 79959, 0, 1, 0.21, 0, 302.17, 0, 348, 
1, 821, eco9, 71040, 0.41, 1, 0.57, 0.2, 212.01, 0, 336, 
1, 821, eco10, 36682, 0, 1, 0.35, 0, 283.84, 0, 365, 
1, 823, eco1, 266411, 0.4, 1, 0.51, 0.18, 228.73, 0, 344, 
1, 823, eco2, 184169, 0, 1, 0.29, 0, 306.05, 0, 365, 
1, 823, eco3, 136846, 0.02, 1, 0.17, 0.01, 328.61, 0, 365, 
1, 823, eco4, 285239, 0, 1, 0.41, 0, 266.81, 0, 351, 
1, 823, eco5, 102890, 0.71, 1, 0.36, 0.18, 218.57, 52, 323, 
1, 823, eco6, 502659, 0, 1, 0.28, 0, 306.62, 0, 365, 
1, 823, eco7, 306723, 0, 1, 0.36, 0, 280.14, 0, 365, 
1, 823, eco8, 295229, 0, 1, 0.22, 0, 300.85, 0, 348, 
1, 823, eco9, 173685, 0.63, 1, 0.57, 0.28, 210.99, 0, 336, 
1, 823, eco10, 64793, 0, 1, 0.37, 0, 278.93, 0, 365, 
1, 826, eco1, 266374, 0.4, 1, 0.51, 0.18, 228.72, 0, 344, 
1, 826, eco2, 184445, 0, 1, 0.29, 0, 306.07, 0, 365, 
1, 826, eco3, 136730, 0.02, 1, 0.17, 0.01, 328.6, 0, 365, 
1, 826, eco4, 285042, 0, 1, 0.4, 0, 266.95, 0, 351, 
1, 826, eco5, 103034, 0.71, 1, 0.36, 0.18, 218.64, 52, 323, 
1, 826, eco6, 501729, 0, 1, 0.28, 0, 306.61, 0, 365, 
1, 826, eco7, 306996, 0, 1, 0.36, 0, 280.26, 0, 365, 
1, 826, eco8, 294422, 0, 1, 0.22, 0, 300.76, 0, 348, 
1, 826, eco9, 173487, 0.63, 1, 0.57, 0.28, 211.12, 0, 336, 
1, 826, eco10, 64971, 0, 1, 0.37, 0, 279.24, 0, 365, 
1, 827, eco1, 110245, 0.4, 1, 0.52, 0.18, 227.72, 0, 344, 
1, 827, eco2, 67390, 0, 1, 0.29, 0, 305.06, 0, 365, 
1, 827, eco3, 52602, 0.02, 1, 0.16, 0.01, 331.7, 0, 365, 
1, 827, eco4, 137726, 0, 1, 0.4, 0, 267.82, 0, 351, 
1, 827, eco5, 54126, 0.71, 1, 0.36, 0.18, 219.36, 52, 323, 
1, 827, eco6, 169160, 0, 1, 0.29, 0, 305.27, 0, 365, 
1, 827, eco7, 139711, 0, 1, 0.36, 0, 279.81, 0, 365, 
1, 827, eco8, 80320, 0, 1, 0.21, 0, 302.45, 0, 348, 
1, 827, eco9, 70915, 0.63, 1, 0.57, 0.28, 211.9, 0, 336, 
1, 827, eco10, 36725, 0, 1, 0.35, 0, 283.58, 0, 365, 
1, 829, eco1, 110854, 0.4, 1, 0.52, 0.18, 227.46, 0, 344, 
1, 829, eco2, 67159, 0, 1, 0.29, 0, 305.41, 0, 365, 
1, 829, eco3, 53359, 0.02, 1, 0.16, 0.01, 331.65, 0, 365, 
1, 829, eco4, 137674, 0, 1, 0.4, 0, 267.82, 0, 351, 
1, 829, eco5, 54541, 0.71, 1, 0.36, 0.18, 219.22, 52, 323, 
1, 829, eco6, 169047, 0, 1, 0.29, 0, 305.01, 0, 365, 
1, 829, eco7, 139694, 0, 1, 0.36, 0, 279.73, 0, 365, 
1, 829, eco8, 80111, 0, 1, 0.21, 0, 302.22, 0, 348, 
1, 829, eco9, 70821, 0.63, 1, 0.57, 0.28, 211.84, 0, 336, 
1, 829, eco10, 36858, 0, 1, 0.35, 0, 283.82, 0, 365, 
1, 834, eco1, 266232, 0.4, 1, 0.51, 0.18, 228.63, 0, 344, 
1, 834, eco2, 184288, 0, 1, 0.29, 0, 305.99, 0, 365, 
1, 834, eco3, 136303, 0.02, 1, 0.17, 0.01, 328.49, 0, 365, 
1, 834, eco4, 284866, 0, 1, 0.41, 0, 266.83, 0, 351, 
1, 834, eco5, 103134, 0.71, 1, 0.36, 0.18, 218.49, 52, 323, 
1, 834, eco6, 501806, 0, 1, 0.28, 0, 306.68, 0, 365, 
1, 834, eco7, 307144, 0, 1, 0.36, 0, 280.22, 0, 365, 
1, 834, eco8, 295312, 0, 1, 0.22, 0, 300.79, 0, 348, 
1, 834, eco9, 173806, 0.63, 1, 0.57, 0.28, 211.13, 0, 336, 
1, 834, eco10, 64831, 0, 1, 0.37, 0, 279.44, 0, 365, 
1, 835, eco1, 266131, 0.4, 1, 0.51, 0.18, 228.73, 0, 344, 
1, 835, eco2, 184267, 0, 1, 0.29, 0, 306, 0, 365, 
1, 835, eco3, 136746, 0.02, 1, 0.18, 0.01, 328.44, 0, 365, 
1, 835, eco4, 285150, 0, 1, 0.41, 0, 266.84, 0, 351, 
1, 835, eco5, 103043, 0.71, 1, 0.36, 0.18, 218.62, 52, 323, 
1, 835, eco6, 502367, 0, 1, 0.28, 0, 306.64, 0, 365, 
1, 835, eco7, 307103, 0, 1, 0.36, 0, 280.3, 0, 365, 
1, 835, eco8, 295089, 0, 1, 0.22, 0, 300.8, 0, 348, 
1, 835, eco9, 173331, 0.63, 1, 0.57, 0.28, 211.02, 0, 336, 
1, 835, eco10, 64715, 0, 1, 0.37, 0, 278.93, 0, 365, 
1, 838, eco1, 110105, 0.4, 1, 0.52, 0.18, 227.55, 0, 344, 
1, 838, eco2, 67163, 0, 1, 0.29, 0, 305.2, 0, 365, 
1, 838, eco3, 52538, 0.02, 1, 0.16, 0.01, 331.72, 0, 365, 
1, 838, eco4, 137896, 0, 1, 0.4, 0, 267.96, 0, 351, 
1, 838, eco5, 53861, 0.71, 1, 0.36, 0.18, 219.34, 52, 323, 
1, 838, eco6, 169584, 0, 1, 0.29, 0, 305.27, 0, 365, 
1, 838, eco7, 139632, 0, 1, 0.36, 0, 279.82, 0, 365, 
1, 838, eco8, 80274, 0, 1, 0.21, 0, 302.33, 0, 348, 
1, 838, eco9, 70938, 0.63, 1, 0.57, 0.28, 211.92, 0, 336, 
1, 838, eco10, 36745, 0, 1, 0.35, 0, 284.02, 0, 365, 
1, 839, eco1, 110423, 0.4, 1, 0.52, 0.18, 227.62, 0, 344, 
1, 839, eco2, 67152, 0, 1, 0.29, 0, 304.76, 0, 365, 
1, 839, eco3, 52637, 0.02, 1, 0.16, 0.01, 331.82, 0, 365, 
1, 839, eco4, 137677, 0, 1, 0.4, 0, 268.01, 0, 351, 
1, 839, eco5, 54211, 0.71, 1, 0.36, 0.18, 219.42, 52, 323, 
1, 839, eco6, 169278, 0, 1, 0.28, 0, 305.39, 0, 365, 
1, 839, eco7, 139650, 0, 1, 0.36, 0, 279.83, 0, 365, 
1, 839, eco8, 79689, 0, 1, 0.21, 0, 302.14, 0, 348, 
1, 839, eco9, 71054, 0.63, 1, 0.57, 0.28, 211.79, 0, 336, 
1, 839, eco10, 36721, 0, 1, 0.35, 0, 283.81, 0, 365, 
1, 843, eco1, 109760, 0.4, 1, 0.52, 0.18, 227.42, 0, 344, 
1, 843, eco2, 67199, 0, 1, 0.29, 0, 304.78, 0, 365, 
1, 843, eco3, 52780, 0.02, 1, 0.16, 0.01, 331.57, 0, 365, 
1, 843, eco4, 138111, 0, 1, 0.4, 0, 267.96, 0, 351, 
1, 843, eco5, 54212, 0.71, 1, 0.36, 0.18, 219.3, 52, 323, 
1, 843, eco6, 169095, 0, 1, 0.28, 0, 305.46, 0, 365, 
1, 843, eco7, 139191, 0, 1, 0.36, 0, 279.95, 0, 365, 
1, 843, eco8, 80144, 0, 1, 0.21, 0, 302.25, 0, 348, 
1, 843, eco9, 71692, 0.63, 1, 0.57, 0.28, 212.1, 0, 336, 
1, 843, eco10, 36743, 0, 1, 0.35, 0, 283.62, 0, 365, 
1, 846, eco1, 110200, 0.4, 1, 0.52, 0.18, 227.67, 0, 344, 
1, 846, eco2, 67649, 0, 1, 0.29, 0, 305.25, 0, 365, 
1, 846, eco3, 52341, 0.02, 1, 0.16, 0.01, 331.72, 0, 365, 
1, 846, eco4, 137783, 0, 1, 0.4, 0, 268.05, 0, 351, 
1, 846, eco5, 54351, 0.71, 1, 0.36, 0.18, 219.41, 52, 323, 
1, 846, eco6, 168950, 0, 1, 0.29, 0, 305.26, 0, 365, 
1, 846, eco7, 139559, 0, 1, 0.36, 0, 279.64, 0, 365, 
1, 846, eco8, 79861, 0, 1, 0.21, 0, 302.28, 0, 348, 
1, 846, eco9, 70815, 0.63, 1, 0.57, 0.28, 211.67, 0, 336, 
1, 846, eco10, 36768, 0, 1, 0.35, 0, 283.88, 0, 365, 
1, 847, eco1, 109764, 0.4, 1, 0.52, 0.18, 227.68, 0, 344, 
1, 847, eco2, 67558, 0, 1, 0.29, 0, 305.1, 0, 365, 
1, 847, eco3, 52700, 0.02, 1, 0.16, 0.01, 331.72, 0, 365, 
1, 847, eco4, 138144, 0, 1, 0.4, 0, 268.02, 0, 351, 
1, 847, eco5, 54036, 0.71, 1, 0.36, 0.18, 219.6, 52, 323, 
1, 847, eco6, 169683, 0, 1, 0.28, 0, 305.65, 0, 365, 
1, 847, eco7, 139481, 0, 1, 0.36, 0, 279.87, 0, 365, 
1, 847, eco8, 80356, 0, 1, 0.21, 0, 302.12, 0, 348, 
1, 847, eco9, 71245, 0.63, 1, 0.57, 0.28, 211.78, 0, 336, 
1, 847, eco10, 36731, 0, 1, 0.35, 0, 283.62, 0, 365, 
1, 901, eco1, 380948, 0, 1, 0.01, 0, 230.62, 0, 344, 
1, 901, eco2, 367995, 0, 1, 0, 0, 306.02, 0, 365, 
1, 901, eco3, 262441, 0, 1, 0, 0, 328.64, 0, 365, 
1, 901, eco4, 299555, 0, 1, 0, 0, 270.14, 0, 351, 
1, 901, eco5, 124109, 0, 1, 0, 0, 217.83, 52, 323, 
1, 901, eco6, 878086, 0, 1, 0, 0, 308.19, 0, 365, 
1, 901, eco7, 348656, 0, 1, 0, 0, 287, 0, 365, 
1, 901, eco8, 571759, 0, 1, 0, 0, 300.68, 0, 348, 
1, 901, eco9, 324935, 0, 1, 0, 0, 210.99, 0, 336, 
1, 901, eco10, 112091, 0, 1, 0, 0, 280.64, 0, 365, 
1, 972, eco1, 266329, 0.77, 1, 0.01, 0.01, 228.76, 0, 344, 
1, 972, eco2, 184310, 0, 1, 0, 0, 305.82, 0, 365, 
1, 972, eco3, 136468, 0.45, 1, 0, 0, 328.61, 0, 365, 
1, 972, eco4, 284940, 0.28, 1, 0, 0, 266.81, 0, 351, 
1, 972, eco5, 103336, 0.97, 1, 0, 0, 218.55, 52, 323, 
1, 972, eco6, 502143, 0, 1, 0, 0, 306.68, 0, 365, 
1, 972, eco7, 306798, 0, 1, 0, 0, 280.29, 0, 365, 
1, 972, eco8, 294789, 0, 1, 0, 0, 300.75, 0, 348, 
1, 972, eco9, 173229, 0.93, 1, 0, 0, 211.03, 0, 336, 
1, 972, eco10, 64907, 0, 1, 0, 0, 279.04, 0, 365, 
1, 973, eco1, 266396, 0.77, 1, 0.01, 0.01, 228.67, 0, 344, 
1, 973, eco2, 184090, 0, 1, 0, 0, 305.98, 0, 365, 
1, 973, eco3, 136891, 0.45, 1, 0, 0, 328.46, 0, 365, 
1, 973, eco4, 285352, 0.28, 1, 0, 0, 266.87, 0, 351, 
1, 973, eco5, 103442, 0.97, 1, 0, 0, 218.6, 52, 323, 
1, 973, eco6, 501569, 0, 1, 0, 0, 306.72, 0, 365, 
1, 973, eco7, 306523, 0, 1, 0, 0, 280.21, 0, 365, 
1, 973, eco8, 294869, 0, 1, 0, 0, 300.83, 0, 348, 
1, 973, eco9, 173288, 0.93, 1, 0, 0, 211.15, 0, 336, 
1, 973, eco10, 64890, 0, 1, 0, 0, 279, 0, 365, 
1, 974, eco1, 110236, 0.77, 1, 0.01, 0.01, 227.63, 0, 344, 
1, 974, eco2, 67492, 0, 1, 0, 0, 305.28, 0, 365, 
1, 974, eco3, 52629, 0.45, 1, 0, 0, 331.8, 0, 365, 
1, 974, eco4, 138784, 0.28, 1, 0, 0, 267.88, 0, 351, 
1, 974, eco5, 54484, 0.97, 1, 0, 0, 219.39, 52, 323, 
1, 974, eco6, 168924, 0, 1, 0, 0, 305.24, 0, 365, 
1, 974, eco7, 139839, 0, 1, 0, 0, 279.98, 0, 365, 
1, 974, eco8, 80109, 0, 1, 0, 0, 302.35, 0, 348, 
1, 974, eco9, 71089, 0.93, 1, 0, 0, 211.77, 0, 336, 
1, 974, eco10, 36794, 0, 1, 0, 0, 284.32, 0, 365, 
1, 975, eco1, 110164, 0.77, 1, 0.01, 0.01, 227.61, 0, 344, 
1, 975, eco2, 67120, 0, 1, 0, 0, 305.09, 0, 365, 
1, 975, eco3, 52940, 0.45, 1, 0, 0, 331.74, 0, 365, 
1, 975, eco4, 137331, 0.28, 1, 0, 0, 267.98, 0, 351, 
1, 975, eco5, 54081, 0.97, 1, 0, 0, 219.56, 52, 323, 
1, 975, eco6, 169278, 0, 1, 0, 0, 305.24, 0, 365, 
1, 975, eco7, 139575, 0, 1, 0, 0, 279.75, 0, 365, 
1, 975, eco8, 80173, 0, 1, 0, 0, 302.13, 0, 348, 
1, 975, eco9, 70608, 0.93, 1, 0, 0, 211.82, 0, 336, 
1, 975, eco10, 36687, 0, 1, 0, 0, 283.91, 0, 365, 
1, 981, eco1, 48382, 0.16, 1, 0.28, 0.05, 227.39, 0, 344, 
1, 981, eco2, 22211, 0, 1, 0.07, 0, 304.73, 0, 365, 
1, 981, eco3, 22871, 0, 1, 0.03, 0, 334.76, 0, 365, 
1, 981, eco4, 73353, 0, 1, 0.15, 0, 268.98, 0, 351, 
1, 981, eco5, 47037, 0.57, 1, 0.05, 0.03, 220.4, 52, 323, 
1, 981, eco6, 55606, 0, 1, 0.08, 0, 303.16, 0, 365, 
1, 981, eco7, 70211, 0, 1, 0.19, 0, 283.87, 0, 365, 
1, 981, eco8, 19407, 0, 1, 0.02, 0, 304.28, 0, 348, 
1, 981, eco9, 26246, 0.46, 1, 0.3, 0.14, 212.25, 0, 336, 
1, 981, eco10, 41456, 0, 1, 0.16, 0, 286.42, 0, 365, 
1, 73, eco1, 110560, 0, 1, 0.02, 0, 227.73, 0, 344, 
1, 73, eco2, 67285, 0, 1, 0, 0, 304.92, 0, 365, 
1, 73, eco3, 52765, 0, 1, 0, 0, 331.85, 0, 365, 
1, 73, eco4, 137546, 0, 1, 0, 0, 267.98, 0, 351, 
1, 73, eco5, 54273, 0, 1, 0, 0, 219.42, 52, 323, 
1, 73, eco6, 168952, 0, 1, 0, 0, 305.28, 0, 365, 
1, 73, eco7, 139558, 0, 1, 0, 0, 280.1, 0, 365, 
1, 73, eco8, 80259, 0, 1, 0, 0, 302.37, 0, 348, 
1, 73, eco9, 70732, 0, 1, 0, 0, 211.81, 0, 336, 
1, 73, eco10, 36932, 0, 1, 0, 0, 283.92, 0, 365, 
2, 3, eco1, 438274, 0.47, 1, 0.63, 0.23, 177.25, 0, 303, 
2, 3, eco2, 368692, 0, 1, 0.44, 0, 241.66, 0, 318, 
2, 3, eco3, 266285, 0.17, 1, 0.41, 0.08, 242.14, 0, 308, 
2, 3, eco4, 408387, 0.07, 1, 0.58, 0.03, 194.53, 0, 309, 
2, 3, eco5, 147701, 0.73, 1, 0.52, 0.26, 169.37, 53, 293, 
2, 3, eco6, 930978, 0, 1, 0.48, 0, 226.93, 0, 315, 
2, 3, eco7, 458601, 0, 1, 0.45, 0, 263.77, 0, 365, 
2, 3, eco8, 579401, 0, 1, 0.43, 0, 232.03, 0, 302, 
2, 3, eco9, 333458, 0.72, 1, 0.7, 0.34, 149.21, 0, 298, 
2, 3, eco10, 118210, 0, 1, 0.43, 0, 277.7, 0, 365, 
2, 4, eco1, 438264, 0.27, 1, 0.62, 0.14, 177.26, 0, 303, 
2, 4, eco2, 368692, 0, 1, 0.42, 0, 241.66, 0, 318, 
2, 4, eco3, 266291, 0, 1, 0.39, 0, 242.14, 0, 308, 
2, 4, eco4, 408365, 0, 1, 0.57, 0, 194.52, 0, 309, 
2, 4, eco5, 147757, 0.6, 1, 0.51, 0.25, 169.36, 53, 293, 
2, 4, eco6, 930967, 0, 1, 0.46, 0, 226.93, 0, 315, 
2, 4, eco7, 458588, 0, 1, 0.44, 0, 263.77, 0, 365, 
2, 4, eco8, 579411, 0, 1, 0.41, 0, 232.03, 0, 302, 
2, 4, eco9, 333422, 0.58, 1, 0.69, 0.29, 149.21, 0, 298, 
2, 4, eco10, 118135, 0, 1, 0.42, 0, 277.7, 0, 365, 
2, 5, eco1, 438223, 0.47, 1, 0.63, 0.23, 177.25, 0, 303, 
2, 5, eco2, 368692, 0, 1, 0.44, 0, 241.66, 0, 318, 
2, 5, eco3, 266331, 0.17, 1, 0.41, 0.08, 242.14, 0, 308, 
2, 5, eco4, 408370, 0.07, 1, 0.58, 0.03, 194.52, 0, 309, 
2, 5, eco5, 147809, 0.73, 1, 0.52, 0.26, 169.35, 53, 293, 
2, 5, eco6, 930967, 0, 1, 0.48, 0, 226.93, 0, 315, 
2, 5, eco7, 458612, 0, 1, 0.45, 0, 263.76, 0, 365, 
2, 5, eco8, 579415, 0, 1, 0.43, 0, 232.03, 0, 302, 
2, 5, eco9, 333443, 0.72, 1, 0.7, 0.34, 149.21, 0, 298, 
2, 5, eco10, 118211, 0, 1, 0.43, 0, 277.71, 0, 365, 
2, 11, eco1, 37663, 0, 1, 0.6, 0, 176.79, 0, 303, 
2, 11, eco2, 21763, 0, 1, 0.36, 0, 241.38, 0, 318, 
2, 11, eco3, 22429, 0, 1, 0.3, 0, 247.39, 0, 308, 
2, 11, eco4, 53977, 0, 1, 0.51, 0, 197.95, 0, 309, 
2, 11, eco5, 43449, 0.3, 1, 0.47, 0.14, 171.28, 53, 293, 
2, 11, eco6, 44858, 0, 1, 0.41, 0, 224.27, 0, 315, 
2, 11, eco7, 48919, 0, 1, 0.4, 0, 268.8, 0, 365, 
2, 11, eco8, 17531, 0, 1, 0.31, 0, 238.44, 0, 302, 
2, 11, eco9, 24057, 0.27, 1, 0.67, 0.13, 150.19, 0, 298, 
2, 11, eco10, 40432, 0, 1, 0.36, 0, 283.93, 0, 365, 
2, 15, eco1, 38173, 0, 1, 0.6, 0, 176.91, 0, 303, 
2, 15, eco2, 22137, 0, 1, 0.36, 0, 241.55, 0, 318, 
2, 15, eco3, 22297, 0, 1, 0.3, 0, 247.59, 0, 308, 
2, 15, eco4, 53740, 0, 1, 0.52, 0, 197.59, 0, 309, 
2, 15, eco5, 43529, 0.3, 1, 0.47, 0.14, 171.25, 53, 293, 
2, 15, eco6, 44622, 0, 1, 0.41, 0, 225.02, 0, 315, 
2, 15, eco7, 49407, 0, 1, 0.4, 0, 269.57, 0, 365, 
2, 15, eco8, 17711, 0, 1, 0.31, 0, 238.08, 0, 302, 
2, 15, eco9, 24048, 0.27, 1, 0.67, 0.13, 150.6, 0, 298, 
2, 15, eco10, 40562, 0, 1, 0.36, 0, 284.01, 0, 365, 
2, 17, eco1, 37897, 0, 1, 0.59, 0, 176.99, 0, 303, 
2, 17, eco2, 22007, 0, 1, 0.34, 0, 241.36, 0, 318, 
2, 17, eco3, 22445, 0, 1, 0.28, 0, 248.22, 0, 308, 
2, 17, eco4, 53566, 0, 1, 0.5, 0, 197.93, 0, 309, 
2, 17, eco5, 43660, 0.08, 1, 0.45, 0.04, 171.36, 53, 293, 
2, 17, eco6, 45150, 0, 1, 0.4, 0, 224.31, 0, 315, 
2, 17, eco7, 49335, 0, 1, 0.38, 0, 269.51, 0, 365, 
2, 17, eco8, 17783, 0, 1, 0.3, 0, 238.1, 0, 302, 
2, 17, eco9, 24047, 0.04, 1, 0.66, 0.02, 150.68, 0, 298, 
2, 17, eco10, 40928, 0, 1, 0.33, 0, 283.59, 0, 365, 
2, 18, eco1, 37854, 0, 1, 0.59, 0, 177.02, 0, 303, 
2, 18, eco2, 21951, 0, 1, 0.34, 0, 241.33, 0, 318, 
2, 18, eco3, 22053, 0, 1, 0.28, 0, 247.59, 0, 308, 
2, 18, eco4, 53971, 0, 1, 0.5, 0, 197.85, 0, 309, 
2, 18, eco5, 43803, 0.08, 1, 0.45, 0.04, 171.32, 53, 293, 
2, 18, eco6, 44606, 0, 1, 0.4, 0, 224.27, 0, 315, 
2, 18, eco7, 49410, 0, 1, 0.38, 0, 269.54, 0, 365, 
2, 18, eco8, 17859, 0, 1, 0.29, 0, 239.09, 0, 302, 
2, 18, eco9, 24128, 0.04, 1, 0.66, 0.02, 150.71, 0, 298, 
2, 18, eco10, 40489, 0, 1, 0.33, 0, 283.4, 0, 365, 
2, 19, eco1, 37966, 0, 1, 0.59, 0, 176.97, 0, 303, 
2, 19, eco2, 21823, 0, 1, 0.35, 0, 240.83, 0, 318, 
2, 19, eco3, 22303, 0, 1, 0.29, 0, 247.13, 0, 308, 
2, 19, eco4, 53549, 0, 1, 0.5, 0, 198.06, 0, 309, 
2, 19, eco5, 43856, 0.08, 1, 0.45, 0.04, 171.14, 53, 293, 
2, 19, eco6, 44416, 0, 1, 0.4, 0, 224.71, 0, 315, 
2, 19, eco7, 49326, 0, 1, 0.38, 0, 268.99, 0, 365, 
2, 19, eco8, 17766, 0, 1, 0.3, 0, 238.47, 0, 302, 
2, 19, eco9, 24164, 0.04, 1, 0.66, 0.02, 150.29, 0, 298, 
2, 19, eco10, 40172, 0, 1, 0.33, 0, 283.58, 0, 365, 
2, 20, eco1, 91485, 0, 1, 0.59, 0, 176.63, 0, 303, 
2, 20, eco2, 66912, 0, 1, 0.34, 0, 241.65, 0, 318, 
2, 20, eco3, 51256, 0, 1, 0.29, 0, 245, 0, 308, 
2, 20, eco4, 101294, 0, 1, 0.51, 0, 195.97, 0, 309, 
2, 20, eco5, 46701, 0.08, 1, 0.46, 0.04, 169.6, 53, 293, 
2, 20, eco6, 151150, 0, 1, 0.4, 0, 225.68, 0, 315, 
2, 20, eco7, 102971, 0, 1, 0.4, 0, 263.29, 0, 365, 
2, 20, eco8, 77723, 0, 1, 0.32, 0, 234.51, 0, 302, 
2, 20, eco9, 68141, 0.04, 1, 0.66, 0.02, 150.07, 0, 298, 
2, 20, eco10, 34733, 0, 1, 0.34, 0, 281.8, 0, 365, 
2, 21, eco1, 91593, 0, 1, 0.59, 0, 176.75, 0, 303, 
2, 21, eco2, 67115, 0, 1, 0.35, 0, 241.23, 0, 318, 
2, 21, eco3, 51229, 0, 1, 0.29, 0, 245.05, 0, 308, 
2, 21, eco4, 101624, 0, 1, 0.51, 0, 195.72, 0, 309, 
2, 21, eco5, 46669, 0.08, 1, 0.46, 0.04, 169.73, 53, 293, 
2, 21, eco6, 151475, 0, 1, 0.4, 0, 225.83, 0, 315, 
2, 21, eco7, 103291, 0, 1, 0.4, 0, 263.43, 0, 365, 
2, 21, eco8, 77615, 0, 1, 0.32, 0, 234.47, 0, 302, 
2, 21, eco9, 67556, 0.04, 1, 0.66, 0.02, 149.85, 0, 298, 
2, 21, eco10, 34605, 0, 1, 0.34, 0, 282.21, 0, 365, 
2, 51, eco1, 228637, 0.02, 1, 0.03, 0, 177.08, 0, 303, 
2, 51, eco2, 184162, 0, 1, 0, 0, 241.69, 0, 318, 
2, 51, eco3, 134062, 0, 1, 0, 0, 242.06, 0, 308, 
2, 51, eco4, 211573, 0, 1, 0.04, 0, 194.28, 0, 309, 
2, 51, eco5, 86630, 0.41, 1, 0.01, 0, 168.53, 53, 293, 
2, 51, eco6, 466157, 0, 1, 0.04, 0, 226.81, 0, 315, 
2, 51, eco7, 233052, 0, 1, 0, 0, 263.63, 0, 365, 
2, 51, eco8, 290104, 0, 1, 0, 0, 232.02, 0, 302, 
2, 51, eco9, 168153, 0.39, 1, 0.05, 0.02, 149.18, 0, 298, 
2, 51, eco10, 60885, 0, 1, 0, 0, 277.59, 0, 365, 
2, 52, eco1, 228973, 0.02, 1, 0.03, 0, 177.13, 0, 303, 
2, 52, eco2, 184200, 0, 1, 0, 0, 241.58, 0, 318, 
2, 52, eco3, 134198, 0, 1, 0, 0, 242.3, 0, 308, 
2, 52, eco4, 212807, 0, 1, 0.04, 0, 194.52, 0, 309, 
2, 52, eco5, 86443, 0.41, 1, 0.01, 0, 168.53, 53, 293, 
2, 52, eco6, 466517, 0, 1, 0.04, 0, 226.83, 0, 315, 
