# ppt,,,
,eco7,eco7,eco7
TIMESTEP,MEAN(mm),VARIANCE(mm^2),STD_DEV(mm)
1977-09-14T00:00:00Z,305.86978,2.1550448,1.4680071
1977-09-15T00:00:00Z,304.79333,1.8892875,1.3745135
1977-09-16T00:00:00Z,303.53677,2.0922933,1.4464762
1977-09-17T00:00:00Z,304.29355,2.159631,1.4695683
1977-09-18T00:00:00Z,304.46674,2.6249597,1.6201727
1977-09-19T00:00:00Z,306.0808,2.2993445,1.516359
1977-09-20T00:00:00Z,305.98776,3.3755054,1.8372549
1977-09-21T00:00:00Z,305.05902,3.9470875,1.9867278
1977-09-22T00:00:00Z,303.9699,1.7913638,1.3384184
1977-09-23T00:00:00Z,304.6631,2.8611462,1.6914923
1977-09-24T00:00:00Z,304.93124,2.882172,1.6976961
1977-09-25T00:00:00Z,304.9426,2.3274984,1.5256141
1977-09-26T00:00:00Z,300.19696,8.746338,2.9574208
1977-09-27T00:00:00Z,302.66995,3.0341563,1.7418829
1977-09-28T00:00:00Z,302.74097,8.594308,2.931605
1977-09-29T00:00:00Z,301.8329,2.2713933,1.5071143
1977-09-30T00:00:00Z,304.87286,2.4251788,1.5572985
1977-10-01T00:00:00Z,305.516,2.4733539,1.57269
1977-10-02T00:00:00Z,305.55682,2.9323082,1.7123984
1977-10-03T00:00:00Z,305.75574,2.913048,1.7067654
1977-10-04T00:00:00Z,303.84332,3.1724179,1.7811283
1977-10-05T00:00:00Z,299.10995,2.6296215,1.6216108
1977-10-06T00:00:00Z,296.83698,7.0208607,2.6496906
1977-10-07T00:00:00Z,294.56927,6.553226,2.559927
1977-10-08T00:00:00Z,297.80362,4.482122,2.1171021
1977-10-09T00:00:00Z,301.96265,3.2020025,1.789414
1977-10-10T00:00:00Z,304.30038,2.551837,1.597447
1977-10-11T00:00:00Z,301.14938,5.4060884,2.3250997
1977-10-12T00:00:00Z,298.9608,8.32248,2.8848708
1977-10-13T00:00:00Z,297.6559,2.654041,1.6291227
1977-10-14T00:00:00Z,296.647,4.848887,2.2020187
1977-10-15T00:00:00Z,299.45212,3.6344965,1.9064356
1977-10-16T00:00:00Z,300.22504,5.3020773,2.302624
1977-10-17T00:00:00Z,301.76923,4.6053915,2.1460176
1977-10-18T00:00:00Z,302.38257,4.8029695,2.1915677
1977-10-19T00:00:00Z,301.20367,7.389229,2.7183137
1977-10-20T00:00:00Z,301.01358,6.5077085,2.551021
1977-10-21T00:00:00Z,299.84354,8.448904,2.9067
1977-10-22T00:00:00Z,297.98672,13.230255,3.6373417
1977-10-23T00:00:00Z,297.31003,4.036199,2.0090294
1977-10-24T00:00:00Z,295.88657,3.1670892,1.7796317
1977-10-25T00:00:00Z,298.2922,3.609269,1.8998076
1977-10-26T00:00:00Z,299.84772,4.955026,2.2259889
1977-10-27T00:00:00Z,295.68747,12.229274,3.497038
1977-10-28T00:00:00Z,295.89178,6.7744255,2.6027727
1977-10-29T00:00:00Z,298.9413,5.9362206,2.4364362
1977-10-30T00:00:00Z,299.85803,6.204087,2.4908004
1977-10-31T00:00:00Z,300.25708,4.710551,2.1703804
1977-11-01T00:00:00Z,298.02963,3.599363,1.8971987
1977-11-02T00:00:00Z,298.0375,3.4415352,1.8551376
1977-11-03T00:00:00Z,298.1505,3.206129,1.7905667
1977-11-04T00:00:00Z,296.971,5.540562,2.3538399
1977-11-05T00:00:00Z,291.18805,6.542298,2.5577917
1977-11-06T00:00:00Z,287.08383,5.6840677,2.3841283
1977-11-07T00:00:00Z,288.25516,4.335826,2.0822647
1977-11-08T00:00:00Z,289.948,4.4432373,2.1078987
1977-11-09T00:00:00Z,291.93286,4.390917,2.0954514
1977-11-10T00:00:00Z,293.25403,4.154435,2.038243
1977-11-11T00:00:00Z,291.3126,9.388577,3.0640786
1977-11-12T00:00:00Z,287.2169,12.7251,3.567226
1977-11-13T00:00:00Z,287.25296,6.6626797,2.5812168
1977-11-14T00:00:00Z,292.04175,8.208943,2.8651254
1977-11-15T00:00:00Z,295.45596,6.88774,2.6244504
1977-11-16T00:00:00Z,296.29834,7.9857063,2.8258991
1977-11-17T00:00:00Z,293.22604,21.107594,4.5943003
1977-11-18T00:00:00Z,292.2387,11.783532,3.432715
1977-11-19T00:00:00Z,289.41235,10.244948,3.200773
1977-11-20T00:00:00Z,288.29474,6.0082884,2.451181
1977-11-21T00:00:00Z,286.3786,6.459969,2.541647
1977-11-22T00:00:00Z,288.91306,6.388308,2.5275102
1977-11-23T00:00:00Z,287.26782,6.4626317,2.5421708
1977-11-24T00:00:00Z,286.768,7.323059,2.706115
1977-11-25T00:00:00Z,289.41495,5.4998364,2.3451731
1977-11-26T00:00:00Z,290.6095,5.8826013,2.4254074
1977-11-27T00:00:00Z,292.3946,5.1692038,2.2735882
1977-11-28T00:00:00Z,290.91873,6.304766,2.5109293
1977-11-29T00:00:00Z,292.61215,5.585452,2.363356
1977-11-30T00:00:00Z,292.02087,5.664448,2.38001
1977-12-01T00:00:00Z,293.15866,5.719275,2.3915005
1977-12-02T00:00:00Z,295.14673,4.9795566,2.231492
1977-12-03T00:00:00Z,294.64728,5.1004996,2.2584286
1977-12-04T00:00:00Z,294.9693,4.7800984,2.1863437
1977-12-05T00:00:00Z,296.38702,5.3552403,2.3141391
1977-12-06T00:00:00Z,296.20483,5.1479907,2.2689185
1977-12-07T00:00:00Z,295.94086,5.044891,2.2460835
1977-12-08T00:00:00Z,293.4093,5.6838965,2.3840923
1977-12-09T00:00:00Z,295.7142,8.244384,2.8713036
1977-12-10T00:00:00Z,294.78687,5.558061,2.357554
1977-12-11T00:00:00Z,292.7342,7.5097985,2.7404013
1977-12-12T00:00:00Z,293.82367,3.5663724,1.8884841
1977-12-13T00:00:00Z,294.42294,5.534988,2.3526554
1977-12-14T00:00:00Z,292.86252,5.862384,2.421236
1977-12-15T00:00:00Z,293.8723,4.1621094,2.040125
1977-12-16T00:00:00Z,294.08984,4.9428515,2.2232525
1977-12-17T00:00:00Z,293.90555,5.0926123,2.2566817
1977-12-18T00:00:00Z,295.7303,4.619769,2.149365
1977-12-19T00:00:00Z,294.4769,5.932402,2.4356523
1977-12-20T00:00:00Z,295.7889,5.001819,2.2364748
1977-12-21T00:00:00Z,296.7899,5.2172713,2.2841346
1977-12-22T00:00:00Z,296.95645,6.0452776,2.4587147
1977-12-23T00:00:00Z,296.2223,6.5466285,2.558638
1977-12-24T00:00:00Z,295.2612,4.483765,2.1174903
1977-12-25T00:00:00Z,290.73895,4.4356885,2.1061075
1977-12-26T00:00:00Z,288.77,5.1196547,2.2626655
1977-12-27T00:00:00Z,289.74506,5.5656376,2.3591604
1977-12-28T00:00:00Z,289.04797,5.9758353,2.4445522
1977-12-29T00:00:00Z,285.99442,5.9082623,2.4306917
1977-12-30T00:00:00Z,284.4512,6.303124,2.5106022
1977-12-31T00:00:00Z,284.17563,4.6979203,2.1674688
1978-01-01T00:00:00Z,288.43402,4.724293,2.173544
1978-01-02T00:00:00Z,290.5223,5.1504693,2.2694645
1978-01-03T00:00:00Z,290.4556,5.5578456,2.3575084
1978-01-04T00:00:00Z,293.36865,4.9146366,2.216898
1978-01-05T00:00:00Z,291.65958,5.6132646,2.369233
1978-01-06T00:00:00Z,291.66144,5.9175987,2.4326115
1978-01-07T00:00:00Z,288.5735,8.061944,2.8393562
1978-01-08T00:00:00Z,285.1278,5.482167,2.3414028
1978-01-09T00:00:00Z,282.66632,5.3570056,2.3145206
1978-01-10T00:00:00Z,278.97662,6.488212,2.5471969
1978-01-11T00:00:00Z,279.4081,7.2202034,2.6870437
1978-01-12T00:00:00Z,280.5262,6.6896315,2.5864322
1978-01-13T00:00:00Z,283.46683,7.0227823,2.6500533
1978-01-14T00:00:00Z,288.91724,6.671783,2.5829794
1978-01-15T00:00:00Z,288.87732,5.1297135,2.264887
1978-01-16T00:00:00Z,287.97397,5.5683274,2.3597302
1978-01-17T00:00:00Z,289.93585,4.921784,2.2185094
1978-01-18T00:00:00Z,289.22723,4.4780393,2.1161377
1978-01-19T00:00:00Z,292.71408,4.5467377,2.132308
1978-01-20T00:00:00Z,292.9635,4.142555,2.0353267
1978-01-21T00:00:00Z,292.12747,3.9770017,1.9942422
1978-01-22T00:00:00Z,288.03094,5.524172,2.3503556
1978-01-23T00:00:00Z,286.05554,4.857712,2.2040217
1978-01-24T00:00:00Z,285.2115,6.3435802,2.5186465
1978-01-25T00:00:00Z,287.3511,4.51491,2.1248317
1978-01-26T00:00:00Z,289.0654,4.513688,2.1245441
1978-01-27T00:00:00Z,292.35526,4.001555,2.0003886
1978-01-28T00:00:00Z,289.39966,3.934025,1.9834377
1978-01-29T00:00:00Z,291.4749,4.139706,2.0346267
1978-01-30T00:00:00Z,293.08817,4.934452,2.2213626
1978-01-31T00:00:00Z,294.11575,6.235782,2.4971547
1978-02-01T00:00:00Z,294.28537,6.4221888,2.5342038
1978-02-02T00:00:00Z,294.9515,5.5855618,2.3633792
1978-02-03T00:00:00Z,295.95792,5.6450863,2.375939
1978-02-04T00:00:00Z,296.01038,5.1872625,2.2775562
1978-02-05T00:00:00Z,295.55008,4.9338403,2.221225
1978-02-06T00:00:00Z,295.45233,4.4319363,2.1052165
1978-02-07T00:00:00Z,296.00266,4.9625206,2.2276716
1978-02-08T00:00:00Z,294.808,5.0889554,2.2558713
1978-02-09T00:00:00Z,294.35904,4.4379864,2.1066527
1978-02-10T00:00:00Z,294.8512,4.4806743,2.1167603
1978-02-11T00:00:00Z,291.5151,4.211609,2.0522203
1978-02-12T00:00:00Z,283.73215,5.569732,2.360028
1978-02-13T00:00:00Z,281.445,6.402057,2.5302286
1978-02-14T00:00:00Z,285.09198,5.486608,2.342351
1978-02-15T00:00:00Z,288.64404,4.576868,2.1393616
1978-02-16T00:00:00Z,289.30066,4.501291,2.1216245
1978-02-17T00:00:00Z,289.27518,4.168513,2.0416937
1978-02-18T00:00:00Z,290.63965,4.873479,2.2075958
1978-02-19T00:00:00Z,284.945,6.1953773,2.4890516
1978-02-20T00:00:00Z,289.09732,4.1748137,2.043236
1978-02-21T00:00:00Z,292.63235,4.9377303,2.2221005
1978-02-22T00:00:00Z,295.7149,5.767947,2.4016552
1978-02-23T00:00:00Z,296.80423,7.1020803,2.6649728
1978-02-24T00:00:00Z,295.58463,5.903494,2.4297106
1978-02-25T00:00:00Z,295.96835,5.627088,2.3721483
1978-02-26T00:00:00Z,297.2379,6.4315023,2.5360405
1978-02-27T00:00:00Z,298.04523,5.4033113,2.3245025
1978-02-28T00:00:00Z,298.9218,4.0624633,2.0155554
1978-03-01T00:00:00Z,298.24756,4.6152964,2.148324
1978-03-02T00:00:00Z,298.60526,3.794283,1.947892
1978-03-03T00:00:00Z,296.76956,5.003354,2.2368178
1978-03-04T00:00:00Z,295.46387,4.333143,2.0816202
1978-03-05T00:00:00Z,294.1943,4.2540154,2.0625265
1978-03-06T00:00:00Z,291.77927,4.330585,2.0810058
1978-03-07T00:00:00Z,286.38516,4.698598,2.167625
1978-03-08T00:00:00Z,283.99774,5.695361,2.3864956
1978-03-09T00:00:00Z,285.8354,3.9990687,1.9997672
1978-03-10T00:00:00Z,285.62836,4.721159,2.1728227
1978-03-11T00:00:00Z,285.1023,3.9560695,1.9889871
1978-03-12T00:00:00Z,281.13828,4.12428,2.0308323
1978-03-13T00:00:00Z,284.14105,9.225744,3.037391
1978-03-14T00:00:00Z,288.49457,3.9854703,1.9963642
1978-03-15T00:00:00Z,291.7965,3.6627564,1.9138329
1978-03-16T00:00:00Z,292.93967,3.0401483,1.743602
1978-03-17T00:00:00Z,294.56784,3.3695202,1.8356253
1978-03-18T00:00:00Z,295.641,3.3309734,1.8250954
1978-03-19T00:00:00Z,292.1766,2.7506156,1.658498
1978-03-20T00:00:00Z,286.8787,5.951971,2.439666
1978-03-21T00:00:00Z,283.77625,5.0370855,2.2443452
1978-03-22T00:00:00Z,287.19147,6.840548,2.6154442
1978-03-23T00:00:00Z,291.52917,3.6549911,1.9118031
1978-03-24T00:00:00Z,293.83737,4.5114226,2.124011
1978-03-25T00:00:00Z,295.54617,3.0925314,1.7585595
1978-03-26T00:00:00Z,297.83478,3.7542312,1.9375839
1978-03-27T00:00:00Z,298.11157,4.012331,2.0030804
1978-03-28T00:00:00Z,294.70486,3.4674532,1.8621099
1978-03-29T00:00:00Z,293.73956,3.6443303,1.9090129
1978-03-30T00:00:00Z,291.48975,3.432427,1.852681
1978-03-31T00:00:00Z,293.85507,3.9213192,1.9802321
1978-04-01T00:00:00Z,295.7535,3.7486196,1.9361353
1978-04-02T00:00:00Z,298.86554,4.1126313,2.0279624
1978-04-03T00:00:00Z,301.3775,3.034114,1.7418708
1978-04-04T00:00:00Z,299.09286,2.485715,1.576615
1978-04-05T00:00:00Z,294.6182,2.4318404,1.559436
1978-04-06T00:00:00Z,290.75534,2.662402,1.6316868
1978-04-07T00:00:00Z,288.2564,4.0830374,2.0206528
1978-04-08T00:00:00Z,290.75803,2.5765042,1.6051493
1978-04-09T00:00:00Z,295.95245,2.9364994,1.7136216
1978-04-10T00:00:00Z,298.19644,2.822442,1.6800125
1978-04-11T00:00:00Z,300.6389,2.9950898,1.7306328
1978-04-12T00:00:00Z,300.9875,3.568304,1.8889955
1978-04-13T00:00:00Z,302.1548,2.839818,1.685176
1978-04-14T00:00:00Z,304.50723,5.4031963,2.3244777
1978-04-15T00:00:00Z,302.60135,5.516766,2.3487797
1978-04-16T00:00:00Z,296.99582,3.3337052,1.8258437
1978-04-17T00:00:00Z,290.00937,3.4132817,1.8475069
1978-04-18T00:00:00Z,291.10388,2.7193933,1.6490582
1978-04-19T00:00:00Z,292.51846,2.6682959,1.6334919
1978-04-20T00:00:00Z,294.69452,2.7174172,1.6484591
1978-04-21T00:00:00Z,296.58173,2.8286965,1.681873
1978-04-22T00:00:00Z,294.28564,3.7725363,1.9423018
1978-04-23T00:00:00Z,297.17172,2.9662075,1.7222681
1978-04-24T00:00:00Z,294.07217,3.2655456,1.807082
1978-04-25T00:00:00Z,291.61395,14.063946,3.7501926
1978-04-26T00:00:00Z,296.06406,12.648474,3.5564692
1978-04-27T00:00:00Z,296.12607,13.430152,3.6647172
1978-04-28T00:00:00Z,295.0255,11.692903,3.4194887
1978-04-29T00:00:00Z,293.78174,2.0431476,1.4293871
1978-04-30T00:00:00Z,291.80612,2.20446,1.4847424
1978-05-01T00:00:00Z,288.5455,2.3068197,1.5188218
1978-05-02T00:00:00Z,287.25024,4.9439197,2.2234926
1978-05-03T00:00:00Z,287.11905,4.4458065,2.108508
1978-05-04T00:00:00Z,286.58615,13.757035,3.7090478
1978-05-05T00:00:00Z,288.52005,11.867784,3.4449651
1978-05-06T00:00:00Z,288.97522,9.402156,3.0662935
1978-05-07T00:00:00Z,288.77582,4.4992886,2.1211526
1978-05-08T00:00:00Z,285.12552,4.2334013,2.057523
1978-05-09T00:00:00Z,286.12598,3.301601,1.8170308
1978-05-10T00:00:00Z,287.81705,4.3020525,2.074139
1978-05-11T00:00:00Z,288.59244,3.6867535,1.920092
1978-05-12T00:00:00Z,289.69803,3.153797,1.7758932
1978-05-13T00:00:00Z,290.8401,2.4915187,1.5784545
1978-05-14T00:00:00Z,292.25436,1.9369719,1.3917514
1978-05-15T00:00:00Z,292.08527,2.078802,1.4418051
1978-05-16T00:00:00Z,294.88818,2.5962813,1.6112981
1978-05-17T00:00:00Z,293.59668,2.240755,1.4969152
1978-05-18T00:00:00Z,294.92575,1.7062997,1.306254
1978-05-19T00:00:00Z,294.1514,2.0337787,1.4261061
1978-05-20T00:00:00Z,295.76266,1.901777,1.3790493
1978-05-21T00:00:00Z,299.51978,2.7904305,1.6704582
1978-05-22T00:00:00Z,299.19247,5.9063168,2.4302914
1978-05-23T00:00:00Z,301.24567,5.094379,2.2570732
1978-05-24T00:00:00Z,304.0223,4.55415,2.1340454
1978-05-25T00:00:00Z,305.65094,2.9225318,1.7095414
1978-05-26T00:00:00Z,304.51517,2.2566426,1.5022125
1978-05-27T00:00:00Z,299.70792,3.2009308,1.7891146
1978-05-28T00:00:00Z,297.09897,2.8152242,1.677863
1978-05-29T00:00:00Z,296.84418,2.1291425,1.4591582
1978-05-30T00:00:00Z,296.6308,2.3238497,1.5244179
1978-05-31T00:00:00Z,296.62143,2.3157434,1.5217566
1978-06-01T00:00:00Z,296.08038,2.235385,1.4951204
1978-06-02T00:00:00Z,296.04175,1.8077397,1.3445221
1978-06-03T00:00:00Z,294.25406,2.1017165,1.4497298
1978-06-04T00:00:00Z,296.64584,1.7977184,1.3407902
1978-06-05T00:00:00Z,299.2175,2.2769368,1.5089523
1978-06-06T00:00:00Z,300.6357,2.1983702,1.4826902
1978-06-07T00:00:00Z,300.37155,2.362207,1.5369473
1978-06-08T00:00:00Z,299.7616,2.813894,1.6774665
1978-06-09T00:00:00Z,301.02512,3.5957134,1.8962367
1978-06-10T00:00:00Z,305.1286,4.255,2.0627651
1978-06-11T00:00:00Z,308.41913,5.382217,2.3199606
1978-06-12T00:00:00Z,307.6144,2.2550716,1.5016896
1978-06-13T00:00:00Z,305.98416,1.9813257,1.4075958
1978-06-14T00:00:00Z,304.947,2.575,1.6046807
1978-06-15T00:00:00Z,305.16345,2.1163795,1.4547782
1978-06-16T00:00:00Z,305.28107,3.459815,1.8600578
1978-06-17T00:00:00Z,303.87317,2.7121575,1.646863
1978-06-18T00:00:00Z,304.17432,2.8307402,1.6824803
1978-06-19T00:00:00Z,307.0057,2.422347,1.5563891
1978-06-20T00:00:00Z,309.5845,2.3343458,1.5278566
1978-06-21T00:00:00Z,311.36505,3.555947,1.8857219
1978-06-22T00:00:00Z,310.45007,3.92148,1.9802727
1978-06-23T00:00:00Z,308.15796,2.6364198,1.6237056
1978-06-24T00:00:00Z,308.21213,2.2891665,1.5129992
1978-06-25T00:00:00Z,309.16443,2.0364218,1.4270325
1978-06-26T00:00:00Z,309.5013,2.2328362,1.4942678
1978-06-27T00:00:00Z,308.5794,2.0611305,1.4356638
1978-06-28T00:00:00Z,306.82715,2.3996007,1.5490645
1978-06-29T00:00:00Z,304.35876,2.4735382,1.5727487
1978-06-30T00:00:00Z,302.01923,1.9309379,1.3895819
1978-07-01T00:00:00Z,302.8968,2.0829709,1.4432502
1978-07-02T00:00:00Z,304.25537,2.413875,1.553665
1978-07-03T00:00:00Z,305.3616,2.455446,1.5669863
1978-07-04T00:00:00Z,306.11185,2.4235203,1.556766
1978-07-05T00:00:00Z,307.31357,2.565706,1.6017822
1978-07-06T00:00:00Z,308.29056,2.4103827,1.5525408
1978-07-07T00:00:00Z,308.19775,2.7632809,1.6623119
1978-07-08T00:00:00Z,308.30698,3.0707216,1.7523475
1978-07-09T00:00:00Z,308.04147,2.8667295,1.6931418
1978-07-10T00:00:00Z,308.63535,2.5772672,1.605387
1978-07-11T00:00:00Z,308.94064,2.0196354,1.4211388
1978-07-12T00:00:00Z,308.02557,2.134804,1.4610969
1978-07-13T00:00:00Z,306.77362,2.3112311,1.5202734
1978-07-14T00:00:00Z,307.1792,2.0303254,1.4248949
1978-07-15T00:00:00Z,306.1365,2.1744099,1.474588
1978-07-16T00:00:00Z,306.93866,1.8751332,1.3693551
1978-07-17T00:00:00Z,306.9414,2.3633547,1.5373206
1978-07-18T00:00:00Z,306.71155,2.2210264,1.4903109
1978-07-19T00:00:00Z,304.96048,2.7936246,1.6714139
1978-07-20T00:00:00Z,303.9337,2.4924283,1.5787426
1978-07-21T00:00:00Z,305.8686,2.9379,1.7140304
1978-07-22T00:00:00Z,306.73087,2.0710282,1.4391068
1978-07-23T00:00:00Z,309.36588,2.1611266,1.470077
1978-07-24T00:00:00Z,310.1897,2.9378533,1.7140168
1978-07-25T00:00:00Z,309.75742,3.5625622,1.8874751
1978-07-26T00:00:00Z,306.99014,2.524753,1.5889472
1978-07-27T00:00:00Z,304.68134,2.4319577,1.5594735
1978-07-28T00:00:00Z,303.6752,1.7411395,1.3195225
1978-07-29T00:00:00Z,304.42188,2.0589612,1.434908
1978-07-30T00:00:00Z,305.19836,2.4531312,1.5662475
1978-07-31T00:00:00Z,306.2779,2.8508391,1.6884428
1978-08-01T00:00:00Z,307.13626,3.3214483,1.8224841
1978-08-02T00:00:00Z,307.6952,3.2571764,1.8047649
1978-08-03T00:00:00Z,308.1617,2.4496832,1.5651463
1978-08-04T00:00:00Z,308.87787,2.620252,1.6187192
1978-08-05T00:00:00Z,307.27173,2.3310966,1.5267929
1978-08-06T00:00:00Z,306.26874,3.4168363,1.8484685
1978-08-07T00:00:00Z,299.73022,4.5986614,2.144449
1978-08-08T00:00:00Z,298.04404,6.1823993,2.486443
1978-08-09T00:00:00Z,301.64444,2.7352512,1.6538595
1978-08-10T00:00:00Z,304.65555,2.155775,1.4682558
1978-08-11T00:00:00Z,306.5274,2.4573097,1.5675808
1978-08-12T00:00:00Z,304.2156,3.2418427,1.8005118
1978-08-13T00:00:00Z,301.6569,2.3705335,1.5396537
1978-08-14T00:00:00Z,301.00296,6.3803205,2.5259297
1978-08-15T00:00:00Z,302.8546,2.94802,1.7169799
1978-08-16T00:00:00Z,303.19275,3.3639555,1.8341088
1978-08-17T00:00:00Z,303.72076,3.603566,1.8983061
1978-08-18T00:00:00Z,304.4278,2.594012,1.6105937
1978-08-19T00:00:00Z,305.08783,2.6398292,1.6247551
1978-08-20T00:00:00Z,305.54788,2.7598588,1.6612823
1978-08-21T00:00:00Z,304.33896,1.938369,1.3922533
1978-08-22T00:00:00Z,305.8223,1.9997052,1.4141093
1978-08-23T00:00:00Z,307.3957,2.0939486,1.4470482
1978-08-24T00:00:00Z,308.7334,2.3509436,1.5332787
1978-08-25T00:00:00Z,309.4189,2.4181073,1.5550265
1978-08-26T00:00:00Z,309.4094,2.3165638,1.5220262
1978-08-27T00:00:00Z,307.073,1.9420098,1.3935602
1978-08-28T00:00:00Z,305.3137,2.0157902,1.4197853
1978-08-29T00:00:00Z,305.7282,3.021806,1.7383343
1978-08-30T00:00:00Z,305.50006,3.4871693,1.8673964
1978-08-31T00:00:00Z,305.50125,3.1177692,1.7657206
1978-09-01T00:00:00Z,303.87677,3.428657,1.8516634
1978-09-02T00:00:00Z,302.9379,2.3384452,1.5291976
1978-09-03T00:00:00Z,303.03995,1.9388013,1.3924085
1978-09-04T00:00:00Z,304.13467,2.1058667,1.4511604
1978-09-05T00:00:00Z,306.446,2.0511734,1.4321918
1978-09-06T00:00:00Z,308.10605,1.9589088,1.3996103
1978-09-07T00:00:00Z,308.7599,2.439768,1.5619757
1978-09-08T00:00:00Z,307.87723,2.6129842,1.6164727
1978-09-09T00:00:00Z,308.3224,3.1503093,1.774911
1978-09-10T00:00:00Z,306.87744,2.6730146,1.6349357
1978-09-11T00:00:00Z,306.07776,1.8947952,1.3765156
1978-09-12T00:00:00Z,306.008,2.6089137,1.6152133
1978-09-13T00:00:00Z,307.96466,2.1844885,1.4780015
1978-09-14T00:00:00Z,308.02872,2.170221,1.473167
1978-09-15T00:00:00Z,307.8128,2.2737792,1.5079056
1978-09-16T00:00:00Z,308.18994,2.4626484,1.5692828
1978-09-17T00:00:00Z,308.02115,2.1343372,1.4609371
1978-09-18T00:00:00Z,307.3151,4.012134,2.0030313
1978-09-19T00:00:00Z,306.82187,3.6903677,1.9210329
1978-09-20T00:00:00Z,306.2026,2.3762085,1.5414956
1978-09-21T00:00:00Z,306.31827,2.0017889,1.4148458
1978-09-22T00:00:00Z,305.1552,1.9533592,1.3976263
1978-09-23T00:00:00Z,304.28622,2.708207,1.645663
1978-09-24T00:00:00Z,302.46558,3.1385725,1.7716017
1978-09-25T00:00:00Z,296.61246,4.702889,2.1686146
1978-09-26T00:00:00Z,291.2141,7.523282,2.74286
1978-09-27T00:00:00Z,289.6157,5.404177,2.3246887
1978-09-28T00:00:00Z,294.21103,3.8134077,1.9527949
1978-09-29T00:00:00Z,298.61014,4.137906,2.0341845
1978-09-30T00:00:00Z,300.41724,3.2804563,1.811203
1978-10-01T00:00:00Z,299.7497,3.2674613,1.8076121
1978-10-02T00:00:00Z,295.33728,5.1708,2.2739394
1978-10-03T00:00:00Z,294.00632,8.180741,2.8601997
1978-10-04T00:00:00Z,299.3544,4.68796,2.1651697
1978-10-05T00:00:00Z,299.9335,4.122227,2.0303268
1978-10-06T00:00:00Z,301.3217,3.7047944,1.9247842
1978-10-07T00:00:00Z,301.11142,3.535742,1.8803569
1978-10-08T00:00:00Z,301.15924,3.0565097,1.7482877
1978-10-09T00:00:00Z,302.40186,3.156429,1.7766342
1978-10-10T00:00:00Z,303.9331,2.875707,1.6957909
1978-10-11T00:00:00Z,304.4162,3.7098503,1.9260972
1978-10-12T00:00:00Z,304.2427,3.1077776,1.762889
1978-10-13T00:00:00Z,297.67648,4.058958,2.0146856
1978-10-14T00:00:00Z,291.2211,7.3222237,2.7059608
1978-10-15T00:00:00Z,289.05612,6.545251,2.558369
1978-10-16T00:00:00Z,290.75534,5.7739043,2.402895
1978-10-17T00:00:00Z,293.23184,4.80173,2.1912851
1978-10-18T00:00:00Z,295.03314,4.7356553,2.176156
1978-10-19T00:00:00Z,295.59607,4.630133,2.1517744
1978-10-20T00:00:00Z,294.3068,7.664734,2.7685256
1978-10-21T00:00:00Z,297.73532,4.935317,2.2215574
1978-10-22T00:00:00Z,299.59808,3.9409392,1.9851799
1978-10-23T00:00:00Z,300.74423,4.6599255,2.158686
1978-10-24T00:00:00Z,300.8018,4.294677,2.07236
1978-10-25T00:00:00Z,299.9356,5.9149423,2.4320655
1978-10-26T00:00:00Z,299.23206,5.67017,2.3812118
1978-10-27T00:00:00Z,299.66147,3.7752135,1.9429909
1978-10-28T00:00:00Z,299.9279,5.1929,2.2787936
1978-10-29T00:00:00Z,300.86688,4.3602257,2.0881152
1978-10-30T00:00:00Z,299.31107,2.2589374,1.5029762
1978-10-31T00:00:00Z,294.40167,3.855609,1.9635705
1978-11-01T00:00:00Z,297.6717,5.750311,2.3979807
1978-11-02T00:00:00Z,293.15686,7.8574567,2.8031156
1978-11-03T00:00:00Z,293.03372,7.27529,2.6972744
1978-11-04T00:00:00Z,296.95047,3.8783953,1.9693642
1978-11-05T00:00:00Z,294.98575,2.9472544,1.7167569
1978-11-06T00:00:00Z,291.64917,10.018222,3.1651576
1978-11-07T00:00:00Z,293.52383,5.597702,2.3659463
1978-11-08T00:00:00Z,292.32623,5.4294276,2.3301132
1978-11-09T00:00:00Z,291.58432,4.6363616,2.1532211
1978-11-10T00:00:00Z,288.4939,4.8437366,2.200849
1978-11-11T00:00:00Z,287.5137,5.890545,2.4270444
1978-11-12T00:00:00Z,288.27972,8.075024,2.8416586
1978-11-13T00:00:00Z,288.15033,6.3021903,2.5104163
1978-11-14T00:00:00Z,287.08377,8.8050375,2.9673283
1978-11-15T00:00:00Z,287.2994,6.542846,2.5578988
1978-11-16T00:00:00Z,287.86615,6.7823443,2.6042933
1978-11-17T00:00:00Z,290.52182,7.040822,2.6534548
1978-11-18T00:00:00Z,291.4472,8.235452,2.8697476
1978-11-19T00:00:00Z,292.39075,5.2921286,2.3004627
1978-11-20T00:00:00Z,294.53378,8.510895,2.9173439
1978-11-21T00:00:00Z,293.69717,10.080549,3.174988
1978-11-22T00:00:00Z,289.83954,5.9091964,2.430884
1978-11-23T00:00:00Z,289.53656,6.082852,2.4663439
1978-11-24T00:00:00Z,292.18408,6.5968633,2.568436
1978-11-25T00:00:00Z,292.56366,5.9901896,2.4474864
1978-11-26T00:00:00Z,290.66867,9.355205,3.0586278
1978-11-27T00:00:00Z,285.9178,6.524935,2.5543952
1978-11-28T00:00:00Z,284.01425,5.971707,2.4437075
1978-11-29T00:00:00Z,286.7968,5.8079906,2.4099772
1978-11-30T00:00:00Z,289.5564,5.029157,2.2425783
1978-12-01T00:00:00Z,291.38394,5.9614816,2.4416146
