Year,Month,ClimateRegionIndex,SpeciesName,CohortAge,CohortWoodBiomass,CohortLeafBiomass,CohortBiomass,MortalityAGEwoodBiomass,MortalityAGEleafBiomass,MortalityTHINwoodBiomass,MortalityTHINleafBiomass,BaseLAI,SeaonalAdjustLAI,ActualLAI,SiteLAI,TreeLAI,GrowthLimitLAI,GrowthLimitSoilWater,GrowthLimitT,GrowthLimitN,GrowthLimitLAIcompetition,MaximumANPP,ActualWoodANPP,ActualLeafANPP,DeltaWood,DeltaLeaf,CohortMaximumBiomass,TotalSiteBiomass,AvailableWater,SoilTemperature,MineralNalloc,ResorbedNalloc,MineralNconsumed,ResorbedNconsumed,TotalNDemand,
2, 12, 0, 361, 131, 3163.8, 4.7, 3168.4, 0.056, 8E-05, 4.835, 0.12959, 2.8, 1, 2.8, 15.6, 2.8, 0.73, 1, 0.73, 1, 0.11, 41, 1.671, 0.7162, -3.22, 0.5865, 100000, 438516, 12.4, 10.6, 0.536, 0, 0.021, 0.002, 0.023, 
2, 12, 0, 361, 126, 3477.5, 3.1, 3480.7, 0.048, 4E-05, 4.609, 0.08713, 2.9, 1, 2.9, 18.5, 2.9, 0.75, 1, 0.73, 1, 0.07, 41, 1.131, 0.4849, -3.526, 0.3977, 100000, 438513, 12.4, 10.6, 0.536, 0, 0.014, 0.001, 0.016, 
2, 12, 0, 801, 126, 56620.1, 0, 56620.1, 0.153, 0, 56.62, 0, 6, 0, 0, 18.5, 0, 0, 1, 0.77, 1, 0.07, 85, 0, 0, -56.774, 0, 100000, 438510, 12.4, 10.6, 0.536, 0.001, 0, 0, 0, 
2, 12, 0, 801, 91, 16935.3, 0, 16935.3, 0.013, 0, 16.935, 0.03855, 5.2, 0.01, 0, 18.5, 0, 0, 1, 0.77, 1, 0.07, 85, 0, 0, -16.948, -0.0386, 100000, 438453, 12.4, 10.6, 0.536, 0.005, 0, 0, 0, 
2, 12, 0, 801, 86, 60214.5, 0, 60214.5, 0.037, 0, 60.214, 0.03001, 6.1, 0.01, 0, 18.5, 0, 0, 1, 0.77, 1, 0.07, 85, 0, 0, -60.252, -0.03, 100000, 438436, 12.4, 10.6, 0.536, 0.004, 0, 0, 0, 
2, 12, 0, 801, 66, 18674.6, 0, 18674.6, 0.005, 0, 18.675, 0.03837, 5.3, 0.01, 0, 18.5, 0, 0, 1, 0.77, 1, 0.07, 85, 0, 0, -18.68, -0.0384, 100000, 438376, 12.4, 10.6, 0.536, 0.004, 0, 0, 0, 
2, 12, 0, 801, 61, 6472, 0, 6472, 0.002, 0, 6.472, 0.03844, 3.9, 0.01, 0, 18.5, 0, 0, 1, 0.77, 1, 0.07, 85, 0, 0, -6.474, -0.0384, 100000, 438357, 12.4, 10.6, 0.536, 0.003, 0, 0, 0, 
2, 12, 0, 801, 51, 2708.5, 0, 2708.6, 0, 0, 2.709, 0.0377, 2.5, 0.01, 0, 18.5, 0, 0, 1, 0.77, 1, 0.07, 85, 0, 0, -2.709, -0.0377, 100000, 438351, 12.4, 10.6, 0.536, 0.003, 0, 0, 0, 
2, 12, 0, 127, 51, 10891.1, 0.9, 10892, 0.004, 0, 11.612, 0.03879, 3.9, 1, 3.9, 22.4, 3.9, 0.84, 1, 0.71, 1, 0.04, 35, 0.721, 0.1803, -10.895, 0.1415, 100000, 438348, 12.4, 10.6, 0.536, 0, 0.004, 0, 0.005, 
2, 12, 0, 801, 46, 7241.8, 0, 7241.8, 0.001, 0, 7.242, 0.02112, 4.1, 0.01, 0, 22.4, 0, 0, 1, 0.77, 1, 0.04, 85, 0, 0, -7.243, -0.0211, 100000, 438337, 12.4, 10.6, 0.536, 0.001, 0, 0, 0, 
2, 12, 0, 801, 41, 1625.1, 0, 1625.1, 0, 0, 1.625, 0.02078, 1.8, 0.01, 0, 22.4, 0, 0, 1, 0.77, 1, 0.04, 85, 0, 0, -1.625, -0.0208, 100000, 438330, 12.4, 10.6, 0.535, 0.001, 0, 0, 0, 
2, 12, 0, 127, 36, 1625.1, 0.4, 1625.5, 0, 0, 1.935, 0.01637, 1.2, 1, 1.2, 23.6, 1.2, 0.42, 1, 0.71, 1, 0.04, 35, 0.31, 0.0774, -1.625, 0.061, 100000, 438328, 12.4, 10.6, 0.516, 0, 0.002, 0, 0.002, 
2, 12, 0, 801, 31, 4248.1, 0, 4248.1, 0, 0, 4.248, 0.01711, 3.2, 0.01, 0, 23.6, 0, 0, 1, 0.77, 1, 0.04, 85, 0, 0, -4.248, -0.0171, 100000, 438326, 12.4, 10.6, 0.536, 0.001, 0, 0, 0, 
2, 1, 0, 361, 181, 25962.7, 29.4, 25992, 5.638, 0.00638, 29.205, 0.81645, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 1, 0.59, 1, 0.46, 41, 3.242, 1.3894, -31.601, 0.5666, 100000, 438321, 12.5, 8.6, 0.532, 0, 0.033, 0.012, 0.045, 
2, 1, 0, 801, 161, 57837.7, 0, 57837.7, 0.573, 0, 57.838, 0, 6.1, 0, 0, 5.6, 0, 0, 1, 0.65, 1, 0.46, 85, 0, 0, -58.411, 0, 100000, 438290, 12.5, 8.6, 0.532, 0.256, 0, 0, 0, 
2, 1, 0, 801, 156, 5553.3, 0, 5553.3, 0.046, 0, 5.553, 0, 3.7, 0, 0, 5.6, 0, 0, 1, 0.65, 1, 0.46, 85, 0, 0, -5.599, 0, 100000, 438232, 12.5, 8.6, 0.532, 0.151, 0, 0, 0, 
2, 1, 0, 361, 156, 4865.2, 15.7, 4880.9, 0.303, 0.00097, 8.49, 0.43498, 3.5, 1, 3.5, 9.1, 3.5, 0.8, 1, 0.59, 1, 0.28, 41, 3.625, 1.5534, -5.168, 1.1174, 100000, 438226, 12.5, 8.6, 0.532, 0, 0.044, 0.006, 0.05, 
2, 1, 0, 361, 151, 5976.2, 9.1, 5985.4, 0.29, 0.00044, 8.107, 0.25326, 3.8, 1, 3.8, 12.8, 3.8, 0.83, 1, 0.59, 1, 0.17, 41, 2.131, 0.9133, -6.266, 0.6596, 100000, 438222, 12.5, 8.6, 0.532, 0, 0.026, 0.004, 0.029, 
2, 1, 0, 801, 141, 12132.5, 0, 12132.5, 0.057, 0, 12.132, 0, 4.8, 0, 0, 12.8, 0, 0, 1, 0.65, 1, 0.17, 85, 0, 0, -12.19, 0, 100000, 438216, 12.5, 8.6, 0.532, 0.03, 0, 0, 0, 
2, 1, 0, 801, 131, 132236.3, 0, 132236.3, 0.431, 0, 132.236, 0, 6.3, 0, 0, 12.8, 0, 0, 1, 0.65, 1, 0.17, 85, 0, 0, -132.668, 0, 100000, 438204, 12.5, 8.6, 0.532, 0.012, 0, 0, 0, 
2, 1, 0, 361, 131, 3160.6, 5.3, 3165.8, 0.056, 9E-05, 4.507, 0.14588, 2.8, 1, 2.8, 15.6, 2.8, 0.73, 1, 0.59, 1, 0.11, 41, 1.346, 0.5769, -3.217, 0.4309, 100000, 438071, 12.5, 8.6, 0.532, 0, 0.016, 0.002, 0.019, 
2, 1, 0, 361, 126, 3474, 3.5, 3477.5, 0.048, 5E-05, 4.384, 0.09818, 2.9, 1, 2.9, 18.5, 2.9, 0.75, 1, 0.59, 1, 0.07, 41, 0.91, 0.3901, -3.522, 0.2919, 100000, 438069, 12.5, 8.6, 0.532, 0, 0.011, 0.001, 0.013, 
2, 1, 0, 801, 126, 56563.4, 0, 56563.4, 0.153, 0, 56.563, 0, 6, 0, 0, 18.5, 0, 0, 1, 0.65, 1, 0.07, 85, 0, 0, -56.717, 0, 100000, 438066, 12.5, 8.6, 0.532, 0.001, 0, 0, 0, 
2, 1, 0, 801, 91, 16918.3, 0, 16918.3, 0.013, 0, 16.918, 0, 5.2, 0, 0, 18.5, 0, 0, 1, 0.65, 1, 0.07, 85, 0, 0, -16.931, 0, 100000, 438009, 12.5, 8.6, 0.532, 0.005, 0, 0, 0, 
2, 1, 0, 801, 86, 60154.2, 0, 60154.2, 0.037, 0, 60.154, 0, 6.1, 0, 0, 18.5, 0, 0, 1, 0.65, 1, 0.07, 85, 0, 0, -60.191, 0, 100000, 437992, 12.5, 8.6, 0.532, 0.004, 0, 0, 0, 
2, 1, 0, 801, 66, 18655.9, 0, 18655.9, 0.005, 0, 18.656, 0, 5.3, 0, 0, 18.5, 0, 0, 1, 0.65, 1, 0.07, 85, 0, 0, -18.661, 0, 100000, 437932, 12.5, 8.6, 0.532, 0.004, 0, 0, 0, 
2, 1, 0, 801, 61, 6465.5, 0, 6465.5, 0.002, 0, 6.465, 0, 3.9, 0, 0, 18.5, 0, 0, 1, 0.65, 1, 0.07, 85, 0, 0, -6.467, 0, 100000, 437914, 12.5, 8.6, 0.532, 0.004, 0, 0, 0, 
2, 1, 0, 801, 51, 2705.8, 0, 2705.8, 0, 0, 2.706, 0, 2.5, 0, 0, 18.5, 0, 0, 1, 0.65, 1, 0.07, 85, 0, 0, -2.706, 0, 100000, 437908, 12.5, 8.6, 0.532, 0.003, 0, 0, 0, 
2, 1, 0, 127, 51, 10880.2, 1.1, 10881.3, 0.004, 0, 11.494, 0.04469, 3.9, 1, 3.9, 22.4, 3.9, 0.84, 1, 0.61, 1, 0.04, 35, 0.614, 0.1535, -10.884, 0.1088, 100000, 437906, 12.5, 8.6, 0.532, 0, 0.004, 0, 0.004, 
2, 1, 0, 801, 46, 7234.5, 0, 7234.5, 0.001, 0, 7.235, 0, 4.1, 0, 0, 22.4, 0, 0, 1, 0.65, 1, 0.04, 85, 0, 0, -7.236, 0, 100000, 437895, 12.5, 8.6, 0.532, 0.002, 0, 0, 0, 
2, 1, 0, 801, 41, 1623.5, 0, 1623.5, 0, 0, 1.623, 0, 1.8, 0, 0, 22.4, 0, 0, 1, 0.65, 1, 0.04, 85, 0, 0, -1.624, 0, 100000, 437888, 12.5, 8.6, 0.531, 0.002, 0, 0, 0, 
2, 1, 0, 127, 36, 1623.5, 0.5, 1623.9, 0, 0, 1.887, 0.01891, 1.2, 1, 1.2, 23.6, 1.2, 0.42, 1, 0.61, 1, 0.04, 35, 0.264, 0.0659, -1.624, 0.047, 100000, 437886, 12.5, 8.6, 0.512, 0, 0.002, 0, 0.002, 
2, 1, 0, 801, 31, 4243.9, 0, 4243.9, 0, 0, 4.244, 0, 3.2, 0, 0, 23.6, 0, 0, 1, 0.65, 1, 0.04, 85, 0, 0, -4.244, 0, 100000, 437885, 12.5, 8.6, 0.532, 0.001, 0, 0, 0, 
2, 2, 0, 361, 181, 25931.1, 30, 25961, 5.631, 0.00651, 30.659, 0.83219, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 1, 0.71, 1, 0.46, 41, 4.728, 2.0262, -31.562, 1.1875, 100000, 437881, 16.3, 10.3, 0.531, 0, 0.053, 0.012, 0.065, 
2, 2, 0, 801, 161, 57779.3, 0, 57779.3, 0.573, 0, 57.779, 0, 6.1, 0, 0, 5.6, 0, 0, 1, 0.76, 1, 0.46, 85, 0, 0, -58.352, 0, 100000, 437850, 16.3, 10.3, 0.531, 0.256, 0, 0, 0, 
2, 2, 0, 801, 156, 5547.7, 0, 5547.7, 0.046, 0, 5.548, 0, 3.7, 0, 0, 5.6, 0, 0, 1, 0.76, 1, 0.46, 85, 0, 0, -5.593, 0, 100000, 437791, 16.3, 10.3, 0.531, 0.151, 0, 0, 0, 
2, 2, 0, 361, 156, 4860, 16.8, 4876.8, 0.302, 0.00104, 9.275, 0.46602, 3.5, 1, 3.5, 9, 3.5, 0.8, 1, 0.71, 1, 0.28, 41, 4.415, 1.8923, -5.162, 1.4252, 100000, 437786, 16.3, 10.3, 0.531, 0, 0.054, 0.007, 0.061, 
2, 2, 0, 361, 151, 5970, 9.8, 5979.8, 0.289, 0.00047, 8.583, 0.27159, 3.8, 1, 3.8, 12.8, 3.8, 0.83, 1, 0.71, 1, 0.17, 41, 2.613, 1.1197, -6.259, 0.8477, 100000, 437783, 16.3, 10.3, 0.531, 0, 0.032, 0.004, 0.036, 
2, 2, 0, 801, 141, 12120.3, 0, 12120.3, 0.057, 0, 12.12, 0, 4.8, 0, 0, 12.8, 0, 0, 1, 0.76, 1, 0.17, 85, 0, 0, -12.178, 0, 100000, 437778, 16.3, 10.3, 0.531, 0.03, 0, 0, 0, 
2, 2, 0, 801, 131, 132103.6, 0, 132103.6, 0.431, 0, 132.104, 0, 6.3, 0, 0, 12.8, 0, 0, 1, 0.76, 1, 0.17, 85, 0, 0, -132.535, 0, 100000, 437766, 16.3, 10.3, 0.531, 0.012, 0, 0, 0, 
2, 2, 0, 361, 131, 3157.3, 5.7, 3163, 0.056, 0.0001, 4.789, 0.15785, 2.8, 1, 2.8, 15.6, 2.8, 0.73, 1, 0.71, 1, 0.11, 41, 1.632, 0.6995, -3.214, 0.5415, 100000, 437634, 16.3, 10.3, 0.531, 0, 0.02, 0.002, 0.022, 
2, 2, 0, 361, 126, 3470.5, 3.8, 3474.3, 0.048, 5E-05, 4.576, 0.10629, 2.9, 1, 2.9, 18.5, 2.9, 0.75, 1, 0.71, 1, 0.07, 41, 1.105, 0.4738, -3.519, 0.3674, 100000, 437631, 16.3, 10.3, 0.531, 0, 0.014, 0.001, 0.015, 
2, 2, 0, 801, 126, 56506.7, 0, 56506.7, 0.153, 0, 56.507, 0, 6, 0, 0, 18.5, 0, 0, 1, 0.76, 1, 0.07, 85, 0, 0, -56.66, 0, 100000, 437628, 16.3, 10.3, 0.531, 0.001, 0, 0, 0, 
2, 2, 0, 801, 91, 16901.4, 0, 16901.4, 0.013, 0, 16.901, 0, 5.2, 0, 0, 18.5, 0, 0, 1, 0.76, 1, 0.07, 85, 0, 0, -16.914, 0, 100000, 437571, 16.3, 10.3, 0.531, 0.005, 0, 0, 0, 
2, 2, 0, 801, 86, 60094, 0, 60094, 0.037, 0, 60.094, 0, 6.1, 0, 0, 18.5, 0, 0, 1, 0.76, 1, 0.07, 85, 0, 0, -60.131, 0, 100000, 437554, 16.3, 10.3, 0.531, 0.004, 0, 0, 0, 
2, 2, 0, 801, 66, 18637.2, 0, 18637.2, 0.005, 0, 18.637, 0, 5.3, 0, 0, 18.5, 0, 0, 1, 0.76, 1, 0.07, 85, 0, 0, -18.643, 0, 100000, 437493, 16.3, 10.3, 0.531, 0.004, 0, 0, 0, 
2, 2, 0, 801, 61, 6459, 0, 6459, 0.002, 0, 6.459, 0, 3.9, 0, 0, 18.5, 0, 0, 1, 0.76, 1, 0.07, 85, 0, 0, -6.461, 0, 100000, 437474, 16.3, 10.3, 0.531, 0.004, 0, 0, 0, 
2, 2, 0, 801, 51, 2703.1, 0, 2703.1, 0, 0, 2.703, 0, 2.5, 0, 0, 18.5, 0, 0, 1, 0.76, 1, 0.07, 85, 0, 0, -2.704, 0, 100000, 437467, 16.3, 10.3, 0.531, 0.003, 0, 0, 0, 
2, 2, 0, 127, 51, 10869.3, 1.2, 10870.5, 0.004, 0, 11.578, 0.04922, 3.9, 1, 3.9, 22.4, 3.9, 0.84, 1, 0.7, 1, 0.04, 35, 0.709, 0.1773, -10.873, 0.1281, 100000, 437464, 16.3, 10.3, 0.531, 0, 0.004, 0, 0.004, 
2, 2, 0, 801, 46, 7227.3, 0, 7227.3, 0.001, 0, 7.227, 0, 4.1, 0, 0, 22.4, 0, 0, 1, 0.76, 1, 0.04, 85, 0, 0, -7.228, 0, 100000, 437453, 16.3, 10.3, 0.531, 0.002, 0, 0, 0, 
2, 2, 0, 801, 41, 1621.9, 0, 1621.9, 0, 0, 1.622, 0, 1.8, 0, 0, 22.4, 0, 0, 1, 0.76, 1, 0.04, 85, 0, 0, -1.622, 0, 100000, 437446, 16.3, 10.3, 0.53, 0.002, 0, 0, 0, 
2, 2, 0, 127, 36, 1621.9, 0.5, 1622.4, 0, 0, 1.926, 0.02087, 1.2, 1, 1.2, 23.6, 1.2, 0.42, 1, 0.7, 1, 0.04, 35, 0.304, 0.076, -1.622, 0.0552, 100000, 437445, 16.3, 10.3, 0.511, 0, 0.002, 0, 0.002, 
2, 2, 0, 801, 31, 4239.6, 0, 4239.6, 0, 0, 4.24, 0, 3.2, 0, 0, 23.6, 0, 0, 1, 0.76, 1, 0.04, 85, 0, 0, -4.24, 0, 100000, 437443, 16.3, 10.3, 0.531, 0.001, 0, 0, 0, 
2, 3, 0, 361, 181, 25899.5, 31.1, 25930.6, 5.624, 0.00676, 30.38, 0.86518, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 1, 0.69, 1, 0.46, 41, 4.48, 1.9202, -31.524, 1.0482, 100000, 437439, 17.2, 10, 0.526, 0, 0.049, 0.012, 0.062, 
2, 3, 0, 801, 161, 57720.9, 0, 57720.9, 0.572, 0, 57.721, 0, 6.1, 0, 0, 5.6, 0, 0, 1, 0.74, 1, 0.46, 85, 0, 0, -58.293, 0, 100000, 437409, 17.2, 10, 0.526, 0.256, 0, 0, 0, 
2, 3, 0, 801, 156, 5542.1, 0, 5542.1, 0.046, 0, 5.542, 0, 3.7, 0, 0, 5.6, 0, 0, 1, 0.74, 1, 0.46, 85, 0, 0, -5.588, 0, 100000, 437351, 17.2, 10, 0.526, 0.151, 0, 0, 0, 
2, 3, 0, 361, 156, 4854.9, 18.2, 4873.1, 0.302, 0.00113, 9.136, 0.50561, 3.5, 1, 3.5, 9, 3.5, 0.8, 1, 0.69, 1, 0.28, 41, 4.281, 1.8349, -5.157, 1.3281, 100000, 437345, 17.2, 10, 0.526, 0, 0.052, 0.007, 0.059, 
2, 3, 0, 361, 151, 5963.7, 10.6, 5974.3, 0.289, 0.00051, 8.496, 0.29513, 3.8, 1, 3.8, 12.8, 3.8, 0.83, 1, 0.69, 1, 0.17, 41, 2.532, 1.0852, -6.253, 0.7895, 100000, 437341, 17.2, 10, 0.526, 0, 0.031, 0.004, 0.035, 
2, 3, 0, 801, 141, 12108.1, 0, 12108.1, 0.057, 0, 12.108, 0, 4.8, 0, 0, 12.8, 0, 0, 1, 0.74, 1, 0.17, 85, 0, 0, -12.165, 0, 100000, 437335, 17.2, 10, 0.526, 0.03, 0, 0, 0, 
2, 3, 0, 801, 131, 131971, 0, 131971, 0.431, 0, 131.971, 0, 6.3, 0, 0, 12.8, 0, 0, 1, 0.74, 1, 0.17, 85, 0, 0, -132.402, 0, 100000, 437322, 17.2, 10, 0.526, 0.012, 0, 0, 0, 
2, 3, 0, 361, 131, 3154.1, 6.2, 3160.4, 0.056, 0.00011, 4.738, 0.1729, 2.8, 1, 2.8, 15.6, 2.8, 0.73, 1, 0.69, 1, 0.11, 41, 1.584, 0.679, -3.21, 0.506, 100000, 437189, 17.2, 10, 0.526, 0, 0.019, 0.002, 0.022, 
2, 3, 0, 361, 126, 3467, 4.2, 3471.2, 0.048, 6E-05, 4.54, 0.11649, 2.9, 1, 2.9, 18.5, 2.9, 0.75, 1, 0.69, 1, 0.07, 41, 1.073, 0.4599, -3.515, 0.3434, 100000, 437186, 17.2, 10, 0.526, 0, 0.013, 0.002, 0.015, 
2, 3, 0, 801, 126, 56450, 0, 56450, 0.153, 0, 56.45, 0, 6, 0, 0, 18.5, 0, 0, 1, 0.74, 1, 0.07, 85, 0, 0, -56.603, 0, 100000, 437182, 17.2, 10, 0.526, 0.001, 0, 0, 0, 
2, 3, 0, 801, 91, 16884.5, 0, 16884.5, 0.013, 0, 16.884, 0, 5.2, 0, 0, 18.5, 0, 0, 1, 0.74, 1, 0.07, 85, 0, 0, -16.897, 0, 100000, 437126, 17.2, 10, 0.526, 0.005, 0, 0, 0, 
2, 3, 0, 801, 86, 60033.9, 0, 60033.9, 0.037, 0, 60.034, 0, 6.1, 0, 0, 18.5, 0, 0, 1, 0.74, 1, 0.07, 85, 0, 0, -60.071, 0, 100000, 437109, 17.2, 10, 0.526, 0.004, 0, 0, 0, 
2, 3, 0, 801, 66, 18618.6, 0, 18618.6, 0.005, 0, 18.619, 0, 5.3, 0, 0, 18.5, 0, 0, 1, 0.74, 1, 0.07, 85, 0, 0, -18.624, 0, 100000, 437049, 17.2, 10, 0.526, 0.004, 0, 0, 0, 
2, 3, 0, 801, 61, 6452.6, 0, 6452.6, 0.002, 0, 6.453, 0, 3.9, 0, 0, 18.5, 0, 0, 1, 0.74, 1, 0.07, 85, 0, 0, -6.454, 0, 100000, 437030, 17.2, 10, 0.526, 0.004, 0, 0, 0, 
2, 3, 0, 801, 51, 2700.4, 0, 2700.4, 0, 0, 2.7, 0, 2.5, 0, 0, 18.5, 0, 0, 1, 0.74, 1, 0.07, 85, 0, 0, -2.701, 0, 100000, 437024, 17.2, 10, 0.526, 0.003, 0, 0, 0, 
2, 3, 0, 127, 51, 10858.5, 1.3, 10859.8, 0.004, 0, 11.552, 0.05456, 3.9, 1, 3.9, 22.4, 3.9, 0.84, 1, 0.68, 1, 0.04, 35, 0.694, 0.1734, -10.862, 0.1188, 100000, 437021, 17.2, 10, 0.526, 0, 0.004, 0, 0.004, 
2, 3, 0, 801, 46, 7220.1, 0, 7220.1, 0.001, 0, 7.22, 0, 4.1, 0, 0, 22.4, 0, 0, 1, 0.74, 1, 0.04, 85, 0, 0, -7.221, 0, 100000, 437011, 17.2, 10, 0.526, 0.002, 0, 0, 0, 
2, 3, 0, 801, 41, 1620.2, 0, 1620.2, 0, 0, 1.62, 0, 1.8, 0, 0, 22.4, 0, 0, 1, 0.74, 1, 0.04, 85, 0, 0, -1.62, 0, 100000, 437003, 17.2, 10, 0.525, 0.002, 0, 0, 0, 
2, 3, 0, 127, 36, 1620.2, 0.6, 1620.8, 0, 0, 1.918, 0.02316, 1.2, 1, 1.2, 23.5, 1.2, 0.42, 1, 0.68, 1, 0.04, 35, 0.297, 0.0743, -1.62, 0.0512, 100000, 437001, 17.2, 10, 0.506, 0, 0.002, 0, 0.002, 
2, 3, 0, 801, 31, 4235.4, 0, 4235.4, 0, 0, 4.235, 0, 3.2, 0, 0, 23.5, 0, 0, 1, 0.74, 1, 0.04, 85, 0, 0, -4.236, 0, 100000, 437000, 17.2, 10, 0.526, 0.001, 0, 0, 0, 
2, 4, 0, 361, 181, 25868, 32.2, 25900.2, 5.617, 0.00699, 33.023, 0.89429, 5.6, 1, 5.6, 5.6, 5.6, 0.93, 1, 0.91, 1, 0.46, 41, 7.155, 3.0664, -31.485, 2.1651, 100000, 436996, 13.8, 13.8, 0.519, 0, 0.086, 0.013, 0.098, 
2, 4, 0, 801, 161, 57662.6, 0, 57662.6, 0.571, 0, 59.462, 0, 6.1, 0, 0.2, 5.8, 0.2, 0.09, 1, 0.93, 1, 0.45, 85, 1.8, 0.7714, -58.234, 0.7714, 100000, 436966, 13.8, 13.8, 0.519, 0.256, 0, 0.024, 0.024, 
2, 4, 0, 801, 156, 5536.5, 0, 5536.5, 0.046, 0, 7.644, 0, 3.7, 0, 0.2, 6, 0.2, 0.09, 1, 0.93, 1, 0.43, 85, 2.107, 0.9031, -5.582, 0.9031, 100000, 436909, 13.8, 13.8, 0.519, 0.151, 0, 0.028, 0.028, 
2, 4, 0, 361, 156, 4849.7, 19.5, 4869.2, 0.302, 0.00122, 10.234, 0.54251, 3.5, 1, 3.5, 9.4, 3.5, 0.8, 1, 0.91, 1, 0.27, 41, 5.384, 2.3075, -5.151, 1.7638, 100000, 436904, 13.8, 13.8, 0.519, 0, 0.066, 0.008, 0.074, 
2, 4, 0, 361, 151, 5957.5, 11.4, 5968.9, 0.289, 0.00055, 9.162, 0.31706, 3.8, 1, 3.8, 13.2, 3.8, 0.83, 1, 0.91, 1, 0.16, 41, 3.204, 1.3732, -6.246, 1.0556, 100000, 436900, 13.8, 13.8, 0.519, 0, 0.04, 0.004, 0.044, 
2, 4, 0, 801, 141, 12096, 0, 12096, 0.057, 0, 12.809, 0, 4.8, 0, 0.2, 13.4, 0.2, 0.09, 1, 0.93, 1, 0.15, 85, 0.713, 0.3057, -12.153, 0.3057, 100000, 436895, 13.8, 13.8, 0.519, 0.03, 0, 0.009, 0.009, 
2, 4, 0, 801, 131, 131838.6, 0, 131838.6, 0.43, 0, 132.27, 0, 6.3, 0, 0.2, 13.6, 0.2, 0.09, 1, 0.93, 1, 0.15, 85, 0.432, 0.1849, -132.269, 0.1849, 100000, 436884, 13.8, 13.8, 0.519, 0.012, 0, 0.006, 0.006, 
2, 4, 0, 361, 131, 3150.9, 6.7, 3157.7, 0.056, 0.00012, 5.024, 0.18695, 2.8, 1, 2.8, 16.4, 2.8, 0.73, 1, 0.91, 1, 0.1, 41, 1.873, 0.8029, -3.207, 0.6158, 100000, 436752, 13.8, 13.8, 0.519, 0, 0.023, 0.003, 0.026, 
2, 4, 0, 361, 126, 3463.5, 4.5, 3468, 0.048, 6E-05, 4.734, 0.12603, 2.9, 1, 2.9, 19.3, 2.9, 0.75, 1, 0.91, 1, 0.07, 41, 1.271, 0.5445, -3.512, 0.4184, 100000, 436750, 13.8, 13.8, 0.519, 0, 0.016, 0.002, 0.017, 
2, 4, 0, 801, 126, 56393.4, 0, 56393.4, 0.153, 0, 56.608, 0, 6, 0, 0.2, 19.5, 0.2, 0.09, 1, 0.93, 1, 0.07, 85, 0.215, 0.0919, -56.546, 0.0919, 100000, 436747, 13.8, 13.8, 0.519, 0.001, 0.001, 0.001, 0.003, 
2, 4, 0, 801, 91, 16867.6, 0, 16867.6, 0.013, 0, 17.172, 0, 5.2, 0, 0.2, 19.7, 0.2, 0.09, 1, 0.93, 1, 0.06, 85, 0.304, 0.1302, -16.88, 0.1302, 100000, 436690, 13.8, 13.8, 0.519, 0.005, 0, 0.004, 0.004, 
2, 4, 0, 801, 86, 59973.8, 0, 59973.8, 0.037, 0, 60.252, 0, 6.1, 0, 0.2, 19.9, 0.2, 0.09, 1, 0.93, 1, 0.06, 85, 0.278, 0.1192, -60.011, 0.1192, 100000, 436673, 13.8, 13.8, 0.519, 0.004, 0, 0.004, 0.004, 
2, 4, 0, 801, 66, 18600, 0, 18600, 0.005, 0, 18.892, 0, 5.3, 0, 0.2, 20.1, 0.2, 0.09, 1, 0.93, 1, 0.06, 85, 0.292, 0.1251, -18.605, 0.1251, 100000, 436613, 13.8, 13.8, 0.519, 0.004, 0, 0.004, 0.004, 
2, 4, 0, 801, 61, 6446.1, 0, 6446.1, 0.002, 0, 6.732, 0, 3.9, 0, 0.2, 20.3, 0.2, 0.09, 1, 0.93, 1, 0.06, 85, 0.286, 0.1227, -6.448, 0.1227, 100000, 436595, 13.8, 13.8, 0.519, 0.004, 0, 0.004, 0.004, 
2, 4, 0, 801, 51, 2697.7, 0, 2697.7, 0, 0, 2.977, 0, 2.5, 0, 0.2, 20.5, 0.2, 0.09, 1, 0.93, 1, 0.06, 85, 0.279, 0.1197, -2.698, 0.1197, 100000, 436588, 13.8, 13.8, 0.519, 0.003, 0.001, 0.003, 0.004, 
2, 4, 0, 127, 51, 10847.6, 1.4, 10849, 0.004, 0, 11.513, 0.05951, 3.9, 1, 3.9, 24.4, 3.9, 0.84, 1, 0.87, 1, 0.03, 35, 0.666, 0.1664, -10.851, 0.1069, 100000, 436586, 13.8, 13.8, 0.519, 0, 0.004, 0, 0.004, 
2, 4, 0, 801, 46, 7212.8, 0, 7212.8, 0.001, 0, 7.371, 0, 4.1, 0, 0.2, 24.6, 0.2, 0.09, 1, 0.93, 1, 0.03, 85, 0.158, 0.0676, -7.214, 0.0676, 100000, 436575, 13.8, 13.8, 0.519, 0.002, 0, 0.002, 0.002, 
2, 4, 0, 801, 41, 1618.6, 0, 1618.6, 0, 0, 1.773, 0, 1.8, 0, 0.2, 24.8, 0.2, 0.09, 1, 0.93, 1, 0.03, 85, 0.154, 0.066, -1.619, 0.066, 100000, 436568, 13.8, 13.8, 0.518, 0.002, 0, 0.002, 0.002, 
